NOMBREDD;NOMBREPP;NOMBREDI;PNP;MUNI;PJ;MPFN
JUNIN;CHANCHAMAYO;PERENE;2;3;1;1
JUNIN;CHANCHAMAYO;PERENE;1;1;1;1
JUNIN;CHANCHAMAYO;PERENE;0;0;0;0
JUNIN;CHANCHAMAYO;PERENE;1;1;1;1
JUNIN;CHANCHAMAYO;PERENE;1;1;2;2
JUNIN;CHANCHAMAYO;PERENE;0;0;0;0
JUNIN;CHANCHAMAYO;PERENE;0;0;0;0
JUNIN;CHANCHAMAYO;PERENE;0;0;0;0
JUNIN;CHANCHAMAYO;PERENE;0;0;0;0
JUNIN;CHANCHAMAYO;PERENE;3;3;1;1
JUNIN;CHANCHAMAYO;PERENE;3;1;1;1
JUNIN;CHANCHAMAYO;PERENE;0;0;0;0
JUNIN;CHANCHAMAYO;PERENE;0;0;0;0
JUNIN;CHANCHAMAYO;PERENE; ; ; ; 
JUNIN;CHANCHAMAYO;PERENE;1;2;0;0
JUNIN;CHANCHAMAYO;PERENE;1;1;1;1
JUNIN;CHANCHAMAYO;PERENE;1;1;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;1;0;0;1
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI; ; ; ; 
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;0;0;1;2
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;0;1;2;3
JUNIN;CHANCHAMAYO;PICHANAQUI;0;0;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;0;0;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;0;0;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;0;1;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;0;1;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;2;1;0;1
JUNIN;CHANCHAMAYO;PICHANAQUI;1;0;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;0;0;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;0;1;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;1;1
JUNIN;CHANCHAMAYO;PICHANAQUI;0;0;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;2;1;2;2
JUNIN;CHANCHAMAYO;PICHANAQUI;0;1;0;0
JUNIN;CHANCHAMAYO;PICHANAQUI;1;1;2;2
JUNIN;JAUJA;JAUJA;1;1;1;1
JUNIN;JAUJA;JAUJA;0;0;0;0
JUNIN;JAUJA;JAUJA;1;1;1;1
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA; ; ; ; 
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;1;1;1;1
JUNIN;JAUJA;JAUJA;1;1;1;2
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;0;0;0;0
JUNIN;JAUJA;JAUJA;2;2;2;1
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;1;0;2;1
JUNIN;JAUJA;JAUJA;1;0;0;0
JUNIN;JAUJA;JAUJA;2;2;0;2
JUNIN;JAUJA;JAUJA;1;0;0;0
JUNIN;JAUJA;JAUJA;0;0;0;0
JUNIN;JAUJA;JAUJA;2;2;0;0
JUNIN;JAUJA;JAUJA;3;3;0;0
JUNIN;JAUJA;JAUJA;2;2;2;2
JUNIN;JAUJA;JAUJA;1;2;2;2
JUNIN;JAUJA;JAUJA;0;2;0;0
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;1;1;2;2
JUNIN;JAUJA;JAUJA;1;2;0;0
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;1;0;1;0
JUNIN;JAUJA;JAUJA;1;1;1;1
JUNIN;JAUJA;JAUJA;1;2;1;1
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;2;1;1;1
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;1;1;1;0
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;0;0;0;0
JUNIN;JAUJA;JAUJA;1;1;0;1
JUNIN;JAUJA;JAUJA;0;0;0;0
JUNIN;JAUJA;JAUJA;2;2;2;2
JUNIN;JAUJA;JAUJA;0;0;1;0
JUNIN;JAUJA;JAUJA;0;0;0;0
JUNIN;JAUJA;JAUJA;2;2;0;0
JUNIN;JAUJA;JAUJA;2;2;3;3
JUNIN;JAUJA;JAUJA;2;2;2;2
JUNIN;JAUJA;JAUJA;0;0;0;0
JUNIN;JAUJA;JAUJA;0;1;0;0
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;1;1;0;0
JUNIN;JAUJA;JAUJA;2;2;1;1
JUNIN;JAUJA;JAUJA;1;1;1;1
JUNIN;JAUJA;JAUJA;2;2;0;0
JUNIN;JAUJA;JAUJA;1;1;1;1
JUNIN;JAUJA;ACOLLA;1;0;0;0
JUNIN;JAUJA;ACOLLA;1;1;3;1
JUNIN;JAUJA;ACOLLA;0;0;0;0
JUNIN;JAUJA;ACOLLA;3;1;2;2
JUNIN;JAUJA;ACOLLA;2;0;0;0
JUNIN;JAUJA;ACOLLA;0;1;2;0
JUNIN;JAUJA;ACOLLA;1;0;1;0
JUNIN;JAUJA;ACOLLA;0;0;0;0
JUNIN;JAUJA;EL MANTARO;1;0;1;1
JUNIN;JAUJA;EL MANTARO;1;1;1;1
JUNIN;JAUJA;EL MANTARO;0;0;0;0
JUNIN;JAUJA;EL MANTARO;1;1;1;0
JUNIN;JAUJA;EL MANTARO;2;0;0;2
JUNIN;JAUJA;EL MANTARO;1;1;0;0
JUNIN;JAUJA;EL MANTARO;2;1;1;1
JUNIN;JAUJA;EL MANTARO;1;2;1;0
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JAUJA;YAUYOS;3;3;3;3
JUNIN;JAUJA;YAUYOS;2;1;1;1
JUNIN;JAUJA;YAUYOS;0;0;0;0
JUNIN;JAUJA;YAUYOS;1;1;0;1
JUNIN;JAUJA;YAUYOS;1;1;0;1
JUNIN;JAUJA;YAUYOS;1;1;2;0
JUNIN;JAUJA;YAUYOS;2;1;1;1
JUNIN;JAUJA;YAUYOS;1;3;0;0
JUNIN;JAUJA;YAUYOS;1;2;0;0
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JAUJA;YAUYOS;2;2;1;1
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JAUJA;YAUYOS;3;1;0;0
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JAUJA;YAUYOS;1;1;0;0
JUNIN;JAUJA;YAUYOS;0;1;0;0
JUNIN;JAUJA;YAUYOS;1;1;0;0
JUNIN;JAUJA;YAUYOS;2;2;2;0
JUNIN;JAUJA;YAUYOS;0;0;0;0
JUNIN;JAUJA;YAUYOS;0;1;0;0
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JAUJA;YAUYOS;1;1;3;2
JUNIN;JAUJA;YAUYOS;2;2;1;1
JUNIN;JAUJA;YAUYOS;2;1;1;2
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JAUJA;YAUYOS;1;1;1;1
JUNIN;JUNIN;JUNIN;1;1;0;0
JUNIN;JUNIN;JUNIN;0;0;0;0
JUNIN;JUNIN;JUNIN;2;1;0;0
JUNIN;JUNIN;JUNIN;1;1;1;1
JUNIN;JUNIN;JUNIN;1;1;2;3
JUNIN;JUNIN;JUNIN;0;1;1;1
JUNIN;JUNIN;JUNIN;0;0;0;0
JUNIN;JUNIN;JUNIN;3;3;3;3
JUNIN;JUNIN;CARHUAMAYO;2;2;1;1
JUNIN;JUNIN;CARHUAMAYO;1;2;1;1
JUNIN;JUNIN;CARHUAMAYO;0;1;0;0
JUNIN;JUNIN;CARHUAMAYO; ; ; ; 
JUNIN;JUNIN;CARHUAMAYO;0;0;0;0
JUNIN;JUNIN;CARHUAMAYO;1;1;1;1
JUNIN;JUNIN;CARHUAMAYO;1;1;1;1
JUNIN;JUNIN;CARHUAMAYO;0;2;0;0
JUNIN;JUNIN;CARHUAMAYO;2;2;1;1
JUNIN;JUNIN;CARHUAMAYO;1;1;2;2
JUNIN;JUNIN;CARHUAMAYO;2;2;0;0
JUNIN;JUNIN;CARHUAMAYO;1;1;1;1
JUNIN;JUNIN;CARHUAMAYO;0;0;0;0
JUNIN;JUNIN;CARHUAMAYO;1;2;2;2
JUNIN;JUNIN;CARHUAMAYO;1;1;1;1
JUNIN;JUNIN;CARHUAMAYO;0;0;0;0
JUNIN;JUNIN;CARHUAMAYO;2;2;2;2
JUNIN;JUNIN;CARHUAMAYO;0;1;0;1
JUNIN;JUNIN;CARHUAMAYO;2;2;0;0
JUNIN;JUNIN;CARHUAMAYO;1;1;1;0
JUNIN;JUNIN;CARHUAMAYO;0;0;0;0
JUNIN;JUNIN;CARHUAMAYO;1;1;1;1
JUNIN;JUNIN;CARHUAMAYO;2;1;1;0
JUNIN;JUNIN;CARHUAMAYO;1;0;0;0
JUNIN;JUNIN;CARHUAMAYO;0;1;1;0
JUNIN;JUNIN;CARHUAMAYO;2;2;0;0
JUNIN;JUNIN;CARHUAMAYO;1;1;0;2
JUNIN;SATIPO;SATIPO;0;1;0;0
JUNIN;SATIPO;SATIPO;1;1;1;1
JUNIN;SATIPO;SATIPO;1;1;0;0
JUNIN;SATIPO;SATIPO;0;1;0;0
JUNIN;SATIPO;SATIPO; ; ; ; 
JUNIN;SATIPO;SATIPO;0;0;1;1
JUNIN;SATIPO;SATIPO;1;1;1;1
JUNIN;SATIPO;SATIPO;1;0;0;0
JUNIN;SATIPO;SATIPO;0;1;1;1
JUNIN;SATIPO;SATIPO;1;1;0;0
JUNIN;SATIPO;SATIPO;2;0;0;0
JUNIN;SATIPO;SATIPO;0;1;0;0
JUNIN;SATIPO;SATIPO;2;2;2;2
JUNIN;SATIPO;SATIPO;1;0;1;1
JUNIN;SATIPO;SATIPO;2;0;2;1
JUNIN;SATIPO;SATIPO;0;1;1;1
JUNIN;SATIPO;SATIPO;1;1;0;0
JUNIN;SATIPO;SATIPO;1;1;0;0
JUNIN;SATIPO;SATIPO;1;1;2;2
JUNIN;SATIPO;SATIPO;1;1;1;0
JUNIN;SATIPO;SATIPO;2;1;1;1
JUNIN;SATIPO;MAZAMARI;1;1;1;1
JUNIN;SATIPO;MAZAMARI;0;0;0;0
JUNIN;SATIPO;MAZAMARI;1;1;0;1
JUNIN;SATIPO;MAZAMARI;1;2;1;1
JUNIN;SATIPO;MAZAMARI;1;1;0;0
JUNIN;SATIPO;MAZAMARI;1;1;1;1
JUNIN;SATIPO;MAZAMARI;0;0;0;0
JUNIN;SATIPO;MAZAMARI;1;2;1;0
JUNIN;SATIPO;MAZAMARI - PANGOA;0;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;2;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;2;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA; ; ; ; 
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;2;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA; ; ; ; 
JUNIN;SATIPO;MAZAMARI - PANGOA;2;2;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;0;1
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;2;2;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;0;1
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;2;2;3;3
JUNIN;SATIPO;MAZAMARI - PANGOA;2;1;1;0
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;0;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA; ; ; ; 
JUNIN;SATIPO;MAZAMARI - PANGOA;0;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;0;3;0;1
JUNIN;SATIPO;MAZAMARI - PANGOA;2;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;2;1;2;2
JUNIN;SATIPO;MAZAMARI - PANGOA;1;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;3;3;2;2
JUNIN;SATIPO;MAZAMARI - PANGOA;2;2;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;2;2;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;1;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;2;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;0;1;0;0
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;1;1;1;1
JUNIN;SATIPO;MAZAMARI - PANGOA;0;0;0;0
JUNIN;TARMA;TARMA;1;1;1;0
JUNIN;TARMA;TARMA;2;2;2;2
JUNIN;TARMA;TARMA;2;1;2;2
JUNIN;TARMA;TARMA;1;0;0;0
JUNIN;TARMA;TARMA;1;1;2;0
JUNIN;TARMA;TARMA;1;1;1;0
JUNIN;TARMA;TARMA;2;0;0;1
JUNIN;TARMA;TARMA;2;0;0;0
JUNIN;TARMA;TARMA;1;1;0;0
JUNIN;TARMA;TARMA;0;0;0;0
JUNIN;TARMA;TARMA;0;0;0;0
JUNIN;TARMA;TARMA;0;0;0;0
JUNIN;TARMA;TARMA; ; ; ; 
JUNIN;TARMA;TARMA;1;1;2;1
JUNIN;TARMA;TARMA;0;0;0;0
JUNIN;TARMA;TARMA;1;2;2;1
JUNIN;TARMA;TARMA;1;0;0;0
JUNIN;TARMA;TARMA;2;2;0;0
JUNIN;TARMA;TARMA;2;2;2;2
JUNIN;TARMA;TARMA;1;1;0;0
JUNIN;TARMA;TARMA;0;1;0;0
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;0;0;0;0
JUNIN;TARMA;TARMA;1;1;0;0
JUNIN;TARMA;TARMA;0;1;0;0
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;1;1;0;0
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;1;2;0;0
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;1;1;0;0
JUNIN;TARMA;TARMA;1;2;1;1
JUNIN;TARMA;TARMA;1;1;1;0
JUNIN;TARMA;TARMA;0;0;0;0
JUNIN;TARMA;TARMA;1;1;0;0
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;1;2;0;0
JUNIN;TARMA;TARMA;2;2;1;1
JUNIN;TARMA;TARMA;1;2;0;0
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;0;0;3;3
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;1;1;1;0
JUNIN;TARMA;TARMA;0;1;1;1
JUNIN;TARMA;TARMA;0;1;1;1
JUNIN;TARMA;TARMA;1;1;0;1
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;0;0;0;0
JUNIN;TARMA;TARMA;1;0;1;1
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;TARMA;1;2;1;0
JUNIN;TARMA;TARMA;0;1;1;1
JUNIN;TARMA;TARMA;1;1;2;2
JUNIN;TARMA;TARMA;2;2;2;2
JUNIN;TARMA;TARMA;2;2;2;2
JUNIN;TARMA;TARMA;1;1;1;2
JUNIN;TARMA;TARMA;0;0;0;0
JUNIN;TARMA;TARMA;1;0;1;1
JUNIN;TARMA;TARMA;0;0;0;0
JUNIN;TARMA;TARMA;3;2;1;1
JUNIN;TARMA;TARMA;1;2;1;1
JUNIN;TARMA;TARMA;1;1;1;0
JUNIN;TARMA;TARMA;1;1;1;1
JUNIN;TARMA;ACOBAMBA;2;1;1;1
JUNIN;TARMA;ACOBAMBA;2;1;0;0
JUNIN;TARMA;ACOBAMBA; ; ; ; 
JUNIN;TARMA;ACOBAMBA;1;1;1;1
JUNIN;TARMA;ACOBAMBA;0;1;0;0
JUNIN;TARMA;ACOBAMBA;2;2;2;2
JUNIN;TARMA;ACOBAMBA;1;1;1;1
JUNIN;TARMA;ACOBAMBA;2;1;0;0
JUNIN;TARMA;ACOBAMBA;2;2;0;0
JUNIN;TARMA;ACOBAMBA;1;1;0;0
JUNIN;TARMA;ACOBAMBA;0;1;1;1
JUNIN;TARMA;ACOBAMBA;1;0;0;0
JUNIN;TARMA;ACOBAMBA;2;1;1;0
JUNIN;TARMA;ACOBAMBA;1;1;0;0
JUNIN;TARMA;ACOBAMBA;0;0;0;0
JUNIN;TARMA;ACOBAMBA;1;1;1;1
JUNIN;TARMA;ACOBAMBA;0;1;0;0
JUNIN;TARMA;ACOBAMBA;0;0;1;1
JUNIN;TARMA;ACOBAMBA;0;0;0;0
JUNIN;TARMA;ACOBAMBA;0;0;0;0
JUNIN;TARMA;ACOBAMBA;0;0;0;0
JUNIN;TARMA;ACOBAMBA;1;1;1;1
JUNIN;TARMA;ACOBAMBA;1;1;0;0
JUNIN;TARMA;ACOBAMBA;1;1;1;1
JUNIN;TARMA;ACOBAMBA;1;1;1;1
JUNIN;TARMA;ACOBAMBA;0;0;0;0
JUNIN;TARMA;ACOBAMBA;1;1;0;0
JUNIN;TARMA;ACOBAMBA;2;2;1;1
JUNIN;TARMA;ACOBAMBA;0;0;0;0
JUNIN;TARMA;ACOBAMBA;1;0;0;0
JUNIN;TARMA;ACOBAMBA;2;1;1;1
JUNIN;TARMA;ACOBAMBA;2;2;1;1
JUNIN;TARMA;ACOBAMBA;0;2;0;0
JUNIN;TARMA;ACOBAMBA;1;1;1;1
JUNIN;TARMA;ACOBAMBA;0;0;0;0
JUNIN;TARMA;ACOBAMBA;1;1;0;0
JUNIN;TARMA;ACOBAMBA;0;2;1;1
JUNIN;TARMA;ACOBAMBA;0;0;0;0
JUNIN;TARMA;ACOBAMBA;2;1;2;2
JUNIN;TARMA;ACOBAMBA;1;0;1;1
JUNIN;TARMA;LA UNION;2;0;1;1
JUNIN;TARMA;LA UNION;3;3;1;1
JUNIN;TARMA;LA UNION;2;2;2;2
JUNIN;TARMA;LA UNION;2;2;1;0
JUNIN;TARMA;LA UNION;3;3;3;3
JUNIN;TARMA;LA UNION;1;1;0;1
JUNIN;TARMA;LA UNION;2;1;0;1
JUNIN;TARMA;LA UNION;1;1;0;0
JUNIN;TARMA;PALCAMAYO;0;0;0;0
JUNIN;TARMA;PALCAMAYO;1;1;1;1
JUNIN;TARMA;PALCAMAYO;1;2;1;1
JUNIN;TARMA;PALCAMAYO;0;0;0;0
JUNIN;TARMA;PALCAMAYO;2;1;2;2
JUNIN;TARMA;PALCAMAYO;1;1;1;1
JUNIN;TARMA;PALCAMAYO;2;1;1;2
JUNIN;TARMA;PALCAMAYO;2;2;2;2
JUNIN;TARMA;SAN PEDRO DE CAJAS;0;0;0;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;0;1;1;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;1;0;0;1
JUNIN;TARMA;SAN PEDRO DE CAJAS;0;0;0;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;0;0;0;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;0;0;0;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;0;0;0;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;0;0;0;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;2;2;2;2
JUNIN;TARMA;SAN PEDRO DE CAJAS;3;3;3;3
JUNIN;TARMA;SAN PEDRO DE CAJAS;1;0;1;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;1;1;2;1
JUNIN;TARMA;SAN PEDRO DE CAJAS;0;0;0;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;1;1;1;0
JUNIN;TARMA;SAN PEDRO DE CAJAS;1;2;1;1
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;1;0;0
JUNIN;YAULI;LA OROYA;1;2;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;1;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;1;0;0;0
JUNIN;YAULI;LA OROYA;1;1;1;1
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;0;0;1
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;1;1;0;0
JUNIN;YAULI;LA OROYA;1;1;1;0
JUNIN;YAULI;LA OROYA;1;1;1;3
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;1;2;1;1
JUNIN;YAULI;LA OROYA;1;1;0;0
JUNIN;YAULI;LA OROYA;1;1;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;1;1;1;1
JUNIN;YAULI;LA OROYA;1;1;0;0
JUNIN;YAULI;LA OROYA;1;1;1;1
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;1;1;1;1
JUNIN;YAULI;LA OROYA;2;1;1;1
JUNIN;YAULI;LA OROYA;2;2;1;1
JUNIN;YAULI;LA OROYA;0;1;0;0
JUNIN;YAULI;LA OROYA;1;1;1;1
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;1;0;1;1
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;0;0;0
JUNIN;YAULI;LA OROYA;0;1;0;0
JUNIN;YAULI;LA OROYA;0;1;0;0
JUNIN;YAULI;YAULI;1;2;2;1
JUNIN;YAULI;YAULI;1;1;0;0
JUNIN;YAULI;YAULI;1;1;1;2
JUNIN;YAULI;YAULI;2;2;2;2
JUNIN;YAULI;YAULI;1;1;1;1
JUNIN;YAULI;YAULI;1;2;1;2
JUNIN;YAULI;YAULI;2;3;2;3
JUNIN;YAULI;YAULI;1;1;1;1
JUNIN;YAULI;YAULI;0;0;0;0
JUNIN;YAULI;YAULI;1;1;1;1
JUNIN;YAULI;YAULI;0;1;1;1
JUNIN;YAULI;YAULI;0;1;1;1
JUNIN;YAULI;YAULI;2;2;2;2
JUNIN;YAULI;YAULI;1;2;2;2
JUNIN;YAULI;YAULI;1;3;3;1
JUNIN;YAULI;YAULI;1;1;2;1
JUNIN;YAULI;YAULI;1;1;1;1
JUNIN;YAULI;YAULI;2;1;2;2
JUNIN;YAULI;YAULI;0;3;0;1
JUNIN;YAULI;YAULI;3;3;2;2
JUNIN;YAULI;YAULI;0;3;0;3
JUNIN;YAULI;YAULI;1;1;1;1
JUNIN;YAULI;YAULI;2;1;1;1
LA LIBERTAD;TRUJILLO;TRUJILLO;1;1;1;1
LA LIBERTAD;TRUJILLO;TRUJILLO;1;1;2;2
LA LIBERTAD;TRUJILLO;TRUJILLO;1;1;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;2;0;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;0;0;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;1;1;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;2;2;1;1
LA LIBERTAD;TRUJILLO;TRUJILLO;1;1;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;2;1;2;2
LA LIBERTAD;TRUJILLO;TRUJILLO;1;1;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;2;1;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;2;1;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO; ; ; ; 
LA LIBERTAD;TRUJILLO;TRUJILLO;0;0;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;1;1;1;2
LA LIBERTAD;TRUJILLO;TRUJILLO;2;0;0;1
LA LIBERTAD;TRUJILLO;TRUJILLO;0;0;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;1;0;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO; ; ; ; 
LA LIBERTAD;TRUJILLO;TRUJILLO;0;0;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;2;1;1;1
LA LIBERTAD;TRUJILLO;TRUJILLO;1;2;2;1
LA LIBERTAD;TRUJILLO;TRUJILLO;1;1;1;1
LA LIBERTAD;TRUJILLO;TRUJILLO;2;2;3;3
LA LIBERTAD;TRUJILLO;TRUJILLO;2;1;2;2
LA LIBERTAD;TRUJILLO;TRUJILLO;1;1;1;1
LA LIBERTAD;TRUJILLO;TRUJILLO;1;0;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;3;3;3;3
LA LIBERTAD;TRUJILLO;TRUJILLO;3;3;3;3
LA LIBERTAD;TRUJILLO;TRUJILLO;3;0;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;1;0;0;0
LA LIBERTAD;TRUJILLO;TRUJILLO;3;1;1;1
