ANIO;NOMBREDD;NOMBREPP;NOMBREDI;PNP;MUNI;PJ;MPFN
2022;ICA;NAZCA;MARCONA;1;1;0;0
2022;ICA;NAZCA;MARCONA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;;;;
2022;AYACUCHO;HUANTA;HUANTA;0;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;;;;
2022;AYACUCHO;HUANTA;HUANTA;;;;
2022;AYACUCHO;HUANTA;HUANTA;1;1;0;1
2022;AYACUCHO;HUANTA;HUANTA;1;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;0;1;0;1
2022;AYACUCHO;HUANTA;HUANTA;0;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;0;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;3;2;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;2
2022;AYACUCHO;HUANTA;HUANTA;1;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;2;2;3;2
2022;AYACUCHO;HUANTA;HUANTA;0;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;2;2;2
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;2;1;2;3
2022;AYACUCHO;HUANTA;HUANTA;0;1;0;0
2022;AYACUCHO;HUANTA;HUANTA;1;1;2;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;0;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;2;2;2;2
2022;AYACUCHO;HUANTA;HUANTA;0;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;0;1;0;0
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;0;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;0;2;1;1
2022;AYACUCHO;HUANTA;HUANTA;3;1;3;3
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;;;;
2022;AYACUCHO;HUANTA;HUANTA;2;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;3;2;2;2
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;1;0;0;1
2022;AYACUCHO;HUANTA;HUANTA;0;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;2;3;2;2
2022;AYACUCHO;HUANTA;HUANTA;0;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;0;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;0;2;0;0
2022;AYACUCHO;HUANTA;HUANTA;0;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;0;0;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;0;0;0
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUANTA;HUANTA;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;2;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;0;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;3;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;2;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;2;3
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;3;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;;;;
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;1;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;0;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;2;2
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;;;;
2022;AYACUCHO;HUAMANGA;AYACUCHO;;;;
2022;AYACUCHO;HUAMANGA;AYACUCHO;2;1;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;3
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;1;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;2;2;1;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;2;2;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;2;2;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;1;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;0;0;0;0
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;0;1
2022;AYACUCHO;HUAMANGA;AYACUCHO;1;1;2;1
2022;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;0;0;0;0
2022;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;1;1;1;1
2022;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;1;1;1;1
2022;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;1;1;1;1
2022;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;;;;
2022;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;2;2;2;2
2022;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;1;1;0;0
2022;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;;;;
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;2;1;1;1
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;2;1;1;1
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;0;1;0;0
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;0;1;1;1
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;1;1;1;1
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;1;2;0;0
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;1;1;0;0
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;1;1;1;1
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;1;0;0;0
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;0;1;0;0
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;1;1;0;0
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;2;1;1;1
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;2;2;2;2
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;1;0;1;1
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;2;2;0;0
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;2;2;2;2
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;0;1;1;1
2022;AYACUCHO;HUAMANGA;CARMEN ALTO;2;2;1;2
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;0;0;0
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2;2;2;2
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2;2;2;2
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;0;0;0;0
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;0;1;1;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;;;;
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;1;1;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;;;;
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;1;1;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;0;0;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;2;2;2;2
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;;;;
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;0;0;0;0
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;1;1;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;0;1;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;0;0;1;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;0;0;0
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;0;1;2
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;0;0;0;0
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;0;0;0
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;1;1;2
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;1;1;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;;;;
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;1;0;0
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;1;1;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;3;1;2;2
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;;;;
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;0;0;0;0
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;0;0;0
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;0;0;1;1
2022;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;1;1;0;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;3;1;0;0
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1;1;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1;1;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1;3;0
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1;3;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;0;1;1;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;0;0;0;0
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1;1;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;0;0;0;0
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1;1;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1;1;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1;1;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1;1;1
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;0;0;0;0
2022;AYACUCHO;CANGALLO;LOS MOROCHUCOS;0;0;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;0;0;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;1;0;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;1;1;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;1;0;1;0
2022;APURIMAC;CHINCHEROS;HUACCANA;0;0;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;0;0;2;2
2022;APURIMAC;CHINCHEROS;HUACCANA;2;1;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;2;0;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;1;1;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;1;1;1;0
2022;APURIMAC;CHINCHEROS;HUACCANA;0;0;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;1;1;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;2;1;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;1;2;1;1
2022;APURIMAC;CHINCHEROS;HUACCANA;1;0;0;1
2022;APURIMAC;CHINCHEROS;HUACCANA;0;1;0;1
2022;APURIMAC;CHINCHEROS;HUACCANA;1;1;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;1;0;2;0
2022;APURIMAC;CHINCHEROS;HUACCANA;0;1;0;0
2022;APURIMAC;CHINCHEROS;HUACCANA;0;0;0;0
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;1;1;0;0
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;2;1;0;0
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;1;0;1;0
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;2;2;2;2
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;1;1;0;0
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;2;1;0;0
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;1;2;2;2
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;2;0;1;1
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;0;0;0;0
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;1;1;2;2
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;1;2;1;1
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;1;2;2;2
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;0;0;1;1
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;0;2;1;1
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;1;1;1;2
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;0;1;0;0
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;0;2;0;0
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;2;2;1;1
2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;0;1;1;2
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;0;2;0;0
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;1;1;1;2
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;1;0;0;0
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;1;1;1;1
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;1;1;1;1
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;2;2;2;2
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;2;2;0;0
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;1;1;1;1
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;1;1;1;1
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;2;2;2;2
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;0;0;0;0
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;1;1;2;2
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;0;0;0;0
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;;;;
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;;;;
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;;;;
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;2;1;1;1
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;2;2;2;2
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;1;1;1;1
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;2;1;1;1
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;2;1;2;2
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;0;0;0;0
2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;0;1;0;0
2022;APURIMAC;ABANCAY;ABANCAY;2;0;2;2
2022;APURIMAC;ABANCAY;ABANCAY;3;0;3;3
2022;APURIMAC;ABANCAY;ABANCAY;1;0;1;1
2022;APURIMAC;ABANCAY;ABANCAY;1;1;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;1;1;1;2
2022;APURIMAC;ABANCAY;ABANCAY;1;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;2;2;1;1
2022;APURIMAC;ABANCAY;ABANCAY;2;1;0;0
2022;APURIMAC;ABANCAY;ABANCAY;2;1;2;2
2022;APURIMAC;ABANCAY;ABANCAY;1;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;0;1;2
2022;APURIMAC;ABANCAY;ABANCAY;2;2;2;2
2022;APURIMAC;ABANCAY;ABANCAY;1;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;0;1;0;0
2022;APURIMAC;ABANCAY;ABANCAY;2;2;2;2
2022;APURIMAC;ABANCAY;ABANCAY;1;1;0;1
2022;APURIMAC;ABANCAY;ABANCAY;0;0;2;0
2022;APURIMAC;ABANCAY;ABANCAY;2;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;1;0;0
2022;APURIMAC;ABANCAY;ABANCAY;2;2;1;1
2022;APURIMAC;ABANCAY;ABANCAY;1;2;2;2
2022;APURIMAC;ABANCAY;ABANCAY;0;0;2;2
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;0;1;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;3;2;2
2022;APURIMAC;ABANCAY;ABANCAY;2;2;1;1
2022;APURIMAC;ABANCAY;ABANCAY;2;2;1;1
2022;APURIMAC;ABANCAY;ABANCAY;1;0;1;0
2022;APURIMAC;ABANCAY;ABANCAY;;;;
2022;APURIMAC;ABANCAY;ABANCAY;;;;
2022;APURIMAC;ABANCAY;ABANCAY;0;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;;;;
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;0;2;1;1
2022;APURIMAC;ABANCAY;ABANCAY;;;;
2022;APURIMAC;ABANCAY;ABANCAY;;;;
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;2
2022;APURIMAC;ABANCAY;ABANCAY;1;0;0;1
2022;APURIMAC;ABANCAY;ABANCAY;1;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;0;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;1;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;2;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;2;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;2;2;2;2
2022;APURIMAC;ABANCAY;ABANCAY;2;2;2;2
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;1
2022;APURIMAC;ABANCAY;ABANCAY;0;0;2;2
2022;APURIMAC;ABANCAY;ABANCAY;1;0;1;1
2022;APURIMAC;ABANCAY;ABANCAY;1;1;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;0;1;1
2022;APURIMAC;ABANCAY;ABANCAY;1;0;2;2
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;1;2;1
2022;APURIMAC;ABANCAY;ABANCAY;0;0;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;2;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;1;2;0;0
2022;APURIMAC;ABANCAY;ABANCAY;1;1;1;1
2022;APURIMAC;ABANCAY;ABANCAY;1;0;1;0
2022;APURIMAC;ABANCAY;CURAHUASI;;;;
2022;APURIMAC;ABANCAY;CURAHUASI;0;1;1;0
2022;APURIMAC;ABANCAY;CURAHUASI;0;1;1;1
2022;APURIMAC;ABANCAY;CURAHUASI;1;1;0;0
2022;APURIMAC;ABANCAY;CURAHUASI;1;0;1;0
2022;APURIMAC;ABANCAY;CURAHUASI;0;1;1;1
2022;APURIMAC;ABANCAY;CURAHUASI;0;0;1;1
2022;APURIMAC;ABANCAY;CURAHUASI;2;2;0;0
2022;APURIMAC;ABANCAY;CURAHUASI;3;3;3;2
2022;APURIMAC;ABANCAY;CURAHUASI;2;2;2;2
2022;APURIMAC;ABANCAY;CURAHUASI;1;0;0;0
2022;APURIMAC;ABANCAY;CURAHUASI;1;2;2;2
2022;APURIMAC;ABANCAY;CURAHUASI;1;1;0;0
2022;APURIMAC;ABANCAY;CURAHUASI;1;0;0;1
2022;APURIMAC;ABANCAY;CURAHUASI;0;0;1;1
2022;APURIMAC;ABANCAY;CURAHUASI;2;2;2;2
2022;APURIMAC;ABANCAY;CURAHUASI;1;2;1;2
2022;APURIMAC;ABANCAY;CURAHUASI;1;2;2;2
2022;APURIMAC;ABANCAY;CURAHUASI;2;1;0;0
2022;APURIMAC;ABANCAY;CURAHUASI;1;0;1;1
2022;APURIMAC;ABANCAY;CURAHUASI;1;1;3;3
2022;APURIMAC;ABANCAY;CURAHUASI;2;1;1;1
2022;CUSCO;LA CONVENCION;KIMBIRI;0;2;0;0
2022;CUSCO;LA CONVENCION;KIMBIRI;1;1;0;0
2022;CUSCO;LA CONVENCION;KIMBIRI;;;;
2022;CUSCO;LA CONVENCION;KIMBIRI;1;0;1;1
2022;CUSCO;LA CONVENCION;KIMBIRI;0;2;0;0
2022;CUSCO;LA CONVENCION;KIMBIRI;2;2;0;0
2022;CUSCO;LA CONVENCION;KIMBIRI;0;2;2;0
2022;CUSCO;LA CONVENCION;KIMBIRI;1;1;1;1
2022;CUSCO;LA CONVENCION;KIMBIRI;1;2;1;1
2022;CUSCO;LA CONVENCION;KIMBIRI;1;2;0;0
2022;CUSCO;LA CONVENCION;KIMBIRI;1;3;3;1
2022;CUSCO;LA CONVENCION;KIMBIRI;;;;
2022;CUSCO;LA CONVENCION;KIMBIRI;;;;
2022;CUSCO;LA CONVENCION;KIMBIRI;;;;
2022;CUSCO;LA CONVENCION;KIMBIRI;;;;
2022;CUSCO;LA CONVENCION;KIMBIRI;2;2;2;2
2022;CUSCO;LA CONVENCION;KIMBIRI;1;1;0;0
2022;CUSCO;LA CONVENCION;KIMBIRI;1;1;1;1
2022;CUSCO;LA CONVENCION;KIMBIRI;;;;
2022;CUSCO;LA CONVENCION;KIMBIRI;;;;
2022;CUSCO;LA CONVENCION;KIMBIRI;;;;
2022;CUSCO;LA CONVENCION;KIMBIRI;1;1;0;0
2022;CUSCO;LA CONVENCION;KIMBIRI;1;1;1;1
2022;CUSCO;LA CONVENCION;KIMBIRI;1;2;0;0
2022;CUSCO;LA CONVENCION;KIMBIRI;2;2;0;0
2022;CUSCO;LA CONVENCION;KIMBIRI;2;2;2;2
2022;CUSCO;LA CONVENCION;KIMBIRI;1;1;1;1
2022;CUSCO;LA CONVENCION;SANTA ANA;1;0;1;1
2022;CUSCO;LA CONVENCION;SANTA ANA;3;1;1;2
2022;CUSCO;LA CONVENCION;SANTA ANA;2;2;2;2
2022;CUSCO;LA CONVENCION;SANTA ANA;;;;
2022;CUSCO;LA CONVENCION;SANTA ANA;2;2;2;2
2022;CUSCO;LA CONVENCION;SANTA ANA;2;2;2;2
2022;CUSCO;LA CONVENCION;SANTA ANA;1;0;0;0
2022;CUSCO;LA CONVENCION;SANTA ANA;2;2;2;2
2022;CUSCO;LA CONVENCION;SANTA ANA;2;2;2;2
2022;CUSCO;LA CONVENCION;SANTA ANA;3;1;2;3
2022;CUSCO;LA CONVENCION;SANTA ANA;3;1;3;1
2022;CUSCO;LA CONVENCION;SANTA ANA;1;1;1;1
2022;CUSCO;LA CONVENCION;SANTA ANA;0;0;0;0
2022;CUSCO;LA CONVENCION;SANTA ANA;1;0;1;1
2022;CUSCO;LA CONVENCION;SANTA ANA;1;1;1;2
2022;CUSCO;CUSCO;SAN JERONIMO;;;;
2022;CUSCO;CUSCO;SAN JERONIMO;;;;
2022;CUSCO;CUSCO;SAN JERONIMO;;;;
2022;CUSCO;CUSCO;SAN JERONIMO;;;;
2022;CUSCO;CUSCO;SAN JERONIMO;2;1;1;2
2022;CUSCO;CUSCO;SAN JERONIMO;2;2;0;0
2022;CUSCO;CUSCO;SAN JERONIMO;0;0;0;0
2022;CUSCO;CUSCO;SAN JERONIMO;1;1;0;1
2022;CUSCO;CUSCO;SAN JERONIMO;1;1;0;0
2022;CUSCO;CUSCO;SAN JERONIMO;2;1;2;2
2022;CUSCO;CUSCO;SAN JERONIMO;1;0;0;0
2022;CUSCO;CUSCO;SAN JERONIMO;1;1;1;1
