anio,mes,fecha_descarga,distrito_fiscal,ubicacion_especialidad,cargo,condicion,sexo,total,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
2019,12,02/01/2020,CALLAO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,8,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,9,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,TITULAR,MASCULINO,2,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRANSITO Y SEGURIDAD VIAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRANSITO Y SEGURIDAD VIAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,5,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRANSITO Y SEGURIDAD VIAL,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,2,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRANSITO Y SEGURIDAD VIAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,TRANSITO Y SEGURIDAD VIAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,9,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,7,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,2,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CALLAO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,5,70101,CALLAO,CALLAO,CALLAO,14/06/2023
2019,12,02/01/2020,CAÑETE,CIVIL Y FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CIVIL Y FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CIVIL Y FAMILIA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CIVIL Y FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CIVIL Y FAMILIA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CIVIL Y FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CIVIL Y FAMILIA,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CIVIL Y FAMILIA,FISCAL SUPERIOR,TITULAR,MASCULINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CONTROL INTERNO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CONTROL INTERNO,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CONTROL INTERNO,FISCAL SUPERIOR,TITULAR,FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,10,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,3,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,4,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,5,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,4,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PENAL,FISCAL SUPERIOR,TITULAR,MASCULINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CAÑETE,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,4,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,4,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,4,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,6,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL PROVINCIAL,TITULAR,MASCULINO,5,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CIVIL Y FAMILIA,FISCAL SUPERIOR,TITULAR,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CONTROL INTERNO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CONTROL INTERNO,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CONTROL INTERNO,FISCAL SUPERIOR,TITULAR,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,4,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,3,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,3,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,DELITOS DE TRATA DE PERSONAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,3,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,DELITOS DE TRATA DE PERSONAS,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,EXTINCION DE DOMINIO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MATERIA AMBIENTAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,3,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL PROVINCIAL,TITULAR,MASCULINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,MIXTA,FISCAL SUPERIOR,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,9,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,8,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,25,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,21,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,3,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,3,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,5,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,17,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,15,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL SUPERIOR,TITULAR,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PENAL,FISCAL SUPERIOR,TITULAR,MASCULINO,3,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,PREVENCION DEL DELITO,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,TURISMO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,TURISMO,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,4,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,80108,CUSCO,CUSCO,WANCHAQ,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CIVIL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CIVIL,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CIVIL Y FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CIVIL Y FAMILIA,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CIVIL Y FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CIVIL Y FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CIVIL Y FAMILIA,FISCAL SUPERIOR,TITULAR,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CONTROL INTERNO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CONTROL INTERNO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CONTROL INTERNO,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CONTROL INTERNO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CONTROL INTERNO,FISCAL SUPERIOR,TITULAR,FEMENINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL SUPERIOR,TITULAR,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
2019,12,02/01/2020,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,90101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,14/06/2023
