Departamento;Provincia;Distrito;P69_2_T;P70A_1_1;P70A_2_1;P70A_3_1;P70A_4_1;P70A_5_1
CUSCO;LA CONVENCION;VILLA KINTIARINA;4;1;2; ; ; 
CUSCO;LA CONVENCION;MEGANTONI;70; ;6; ; ;6
CUSCO;PARURO;PARURO;8; ;2; ; ; 
CUSCO;PARURO;ACCHA;2; ; ; ; ; 
CUSCO;PARURO;CCAPI; ; ; ; ; ; 
CUSCO;PARURO;COLCHA;1; ; ; ; ; 
CUSCO;PARURO;HUANOQUITE; ; ; ; ; ; 
CUSCO;PARURO;OMACHA; ; ; ; ; ; 
CUSCO;PARURO;PACCARITAMBO; ; ; ; ; ; 
CUSCO;PARURO;PILLPINTO;2; ;2; ; ; 
CUSCO;PARURO;YAURISQUE;1;1; ; ; ; 
CUSCO;PAUCARTAMBO;PAUCARTAMBO;12;1;10; ; ; 
CUSCO;PAUCARTAMBO;CAICAY;5;1;2; ; ; 
CUSCO;PAUCARTAMBO;CHALLABAMBA;8; ;4; ; ; 
CUSCO;PAUCARTAMBO;COLQUEPATA;8; ; ; ; ; 
CUSCO;PAUCARTAMBO;HUANCARANI;6; ;1; ; ; 
CUSCO;PAUCARTAMBO;KOSÑIPATA;15; ;4; ; ; 
CUSCO;QUISPICANCHI;URCOS;25;2;8; ; ; 
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;7;1;2; ; ; 
CUSCO;QUISPICANCHI;CAMANTI;4; ; ; ; ; 
CUSCO;QUISPICANCHI;CCARHUAYO;3;1;1; ; ; 
CUSCO;QUISPICANCHI;CCATCA;15;1;1; ; ; 
CUSCO;QUISPICANCHI;CUSIPATA; ; ; ; ; ; 
CUSCO;QUISPICANCHI;HUARO;6; ;4; ; ; 
CUSCO;QUISPICANCHI;LUCRE;9;1;1; ; ; 
CUSCO;QUISPICANCHI;MARCAPATA;8;2;1; ; ; 
CUSCO;QUISPICANCHI;OCONGATE;24;1;2; ; ; 
CUSCO;QUISPICANCHI;OROPESA;16;1;4; ; ; 
CUSCO;QUISPICANCHI;QUIQUIJANA;8;1;2; ; ; 
CUSCO;URUBAMBA;URUBAMBA;31;3;4; ; ; 
CUSCO;URUBAMBA;CHINCHERO;9;2;2; ; ; 
CUSCO;URUBAMBA;HUAYLLABAMBA;10;1;4; ; ; 
CUSCO;URUBAMBA;MACHUPICCHU;46;1; ; ; ; 
CUSCO;URUBAMBA;MARAS;11;1;3; ; ; 
CUSCO;URUBAMBA;OLLANTAYTAMBO;36;1; ; ; ; 
CUSCO;URUBAMBA;YUCAY; ; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;40;3;5; ; ; 
HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA; ; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;ACORIA;6;1;3; ; ; 
HUANCAVELICA;HUANCAVELICA;CONAYCA;1; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;CUENCA;1; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA;6; ;1; ; ; 
HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA; ; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;IZCUCHACA;1; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;LARIA;2; ; ; ; ;2
HUANCAVELICA;HUANCAVELICA;MANTA; ; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;MARISCAL CACERES; ; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;MOYA; ; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;NUEVO OCCORO;2; ;1; ; ; 
HUANCAVELICA;HUANCAVELICA;PALCA; ; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;PILCHACA; ; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;VILCA; ; ; ; ; ; 
HUANCAVELICA;HUANCAVELICA;YAULI;8;1;6; ; ; 
HUANCAVELICA;HUANCAVELICA;ASCENSION;11;1;4;10; ; 
HUANCAVELICA;HUANCAVELICA;HUANDO;4; ;1; ; ; 
HUANCAVELICA;ACOBAMBA;ACOBAMBA;12;1;3; ; ; 
HUANCAVELICA;ACOBAMBA;ANDABAMBA; ; ; ; ; ; 
HUANCAVELICA;ACOBAMBA;ANTA; ; ; ; ; ; 
HUANCAVELICA;ACOBAMBA;CAJA; ; ; ; ; ; 
HUANCAVELICA;ACOBAMBA;MARCAS;1;1;1; ; ; 
HUANCAVELICA;ACOBAMBA;PAUCARA;13;1; ; ; ; 
HUANCAVELICA;ACOBAMBA;POMACOCHA; ; ; ; ; ; 
HUANCAVELICA;ACOBAMBA;ROSARIO; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;LIRCAY;17;2;2; ; ; 
HUANCAVELICA;ANGARAES;ANCHONGA; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;CALLANMARCA; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;CCOCHACCASA; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;CHINCHO; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;CONGALLA; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;HUANCA-HUANCA; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;HUAYLLAY GRANDE; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;JULCAMARCA;1;1;8; ; ; 
HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA; ; ; ; ; ; 
HUANCAVELICA;ANGARAES;SECCLLA;2; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;2;1;2; ; ; 
HUANCAVELICA;CASTROVIRREYNA;ARMA; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;AURAHUA; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;CAPILLAS; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;CHUPAMARCA; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;COCAS; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;HUACHOS; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;HUAMATAMBO; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;1; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;SAN JUAN; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;SANTA ANA; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;TANTARA; ; ; ; ; ; 
HUANCAVELICA;CASTROVIRREYNA;TICRAPO; ; ; ; ; ; 
HUANCAVELICA;CHURCAMPA;CHURCAMPA;12;1; ; ; ; 
HUANCAVELICA;CHURCAMPA;ANCO;3; ; ; ; ; 
HUANCAVELICA;CHURCAMPA;CHINCHIHUASI; ; ; ; ; ; 
HUANCAVELICA;CHURCAMPA;EL CARMEN;10; ;1; ; ; 
HUANCAVELICA;CHURCAMPA;LA MERCED;2;2;1; ; ; 
HUANCAVELICA;CHURCAMPA;LOCROJA; ; ; ; ; ; 
HUANCAVELICA;CHURCAMPA;PAUCARBAMBA;2; ; ; ; ; 
HUANCAVELICA;CHURCAMPA;SAN MIGUEL DE MAYOCC; ; ; ; ; ; 
HUANCAVELICA;CHURCAMPA;SAN PEDRO DE CORIS; ; ; ; ; ; 
HUANCAVELICA;CHURCAMPA;PACHAMARCA; ; ; ; ; ; 
HUANCAVELICA;CHURCAMPA;COSME;4;1; ; ; ; 
HUANCAVELICA;HUAYTARA;HUAYTARA;6; ;2; ; ; 
HUANCAVELICA;HUAYTARA;AYAVI; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;CORDOVA; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;HUAYACUNDO ARMA; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;LARAMARCA;2; ;1; ; ; 
HUANCAVELICA;HUAYTARA;OCOYO; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;PILPICHACA; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;QUERCO; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;QUITO-ARMA; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;SAN ANTONIO DE CUSICANCHA;6; ; ; ; ; 
HUANCAVELICA;HUAYTARA;SAN FRANCISCO DE SANGAYAICO; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;SAN ISIDRO;1; ;1; ; ; 
HUANCAVELICA;HUAYTARA;SANTIAGO DE CHOCORVOS; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;SANTIAGO DE QUIRAHUARA;1; ; ; ; ; 
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS; ; ; ; ; ; 
HUANCAVELICA;HUAYTARA;TAMBO; ; ; ; ; ; 
HUANCAVELICA;TAYACAJA;PAMPAS;16;1;7; ; ; 
HUANCAVELICA;TAYACAJA;ACOSTAMBO;1; ;2; ; ; 
HUANCAVELICA;TAYACAJA;ACRAQUIA;4; ;2; ; ; 
HUANCAVELICA;TAYACAJA;AHUAYCHA;3;1;1; ; ; 
HUANCAVELICA;TAYACAJA;COLCABAMBA;6; ;2; ; ; 
HUANCAVELICA;TAYACAJA;DANIEL HERNANDEZ;9;2;4; ; ; 
HUANCAVELICA;TAYACAJA;HUACHOCOLPA;4; ; ; ; ; 
HUANCAVELICA;TAYACAJA;HUARIBAMBA; ; ; ; ; ; 
HUANCAVELICA;TAYACAJA;ÑAHUIMPUQUIO;2; ;1; ; ; 
HUANCAVELICA;TAYACAJA;PAZOS; ; ; ; ; ; 
HUANCAVELICA;TAYACAJA;QUISHUAR; ; ; ; ; ; 
HUANCAVELICA;TAYACAJA;SALCABAMBA;6; ;1; ; ; 
HUANCAVELICA;TAYACAJA;SALCAHUASI;5;1;2; ; ; 
HUANCAVELICA;TAYACAJA;SAN MARCOS DE ROCCHAC;1; ;2; ; ; 
HUANCAVELICA;TAYACAJA;SURCUBAMBA;5;1;1; ; ; 
HUANCAVELICA;TAYACAJA;TINTAY PUNCU;4; ;2; ; ; 
HUANCAVELICA;TAYACAJA;QUICHUAS;4; ; ; ; ; 
HUANCAVELICA;TAYACAJA;ANDAYMARCA;2;1; ; ; ; 
HUANCAVELICA;TAYACAJA;ROBLE;4; ;2; ; ; 
HUANCAVELICA;TAYACAJA;PICHOS;1;1; ; ; ; 
HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA;2; ;2; ; ; 
HUANUCO;HUANUCO;HUANUCO;73;5; ; ; ; 
HUANUCO;HUANUCO;AMARILIS;46;8;5; ; ; 
HUANUCO;HUANUCO;CHINCHAO;4; ;1; ; ; 
HUANUCO;HUANUCO;CHURUBAMBA;13;1; ; ; ; 
HUANUCO;HUANUCO;MARGOS;4; ; ; ; ; 
HUANUCO;HUANUCO;QUISQUI;4; ;1; ; ; 
HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN; ; ; ; ; ; 
HUANUCO;HUANUCO;SAN PEDRO DE CHAULAN;2; ;1; ; ; 
HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;20;1;2; ; ; 
HUANUCO;HUANUCO;YARUMAYO;2; ; ; ; ; 
HUANUCO;HUANUCO;PILLCO MARCA;16;8;5; ; ; 
HUANUCO;HUANUCO;YACUS;2; ;1; ; ; 
HUANUCO;HUANUCO;SAN PABLO DE PILLAO;6; ;4; ; ; 
HUANUCO;AMBO;AMBO;14;4;6; ; ; 
HUANUCO;AMBO;CAYNA;4; ;4; ; ; 
HUANUCO;AMBO;COLPAS;5;1; ; ; ; 
HUANUCO;AMBO;CONCHAMARCA;6;1;3; ; ; 
HUANUCO;AMBO;HUACAR;10;1;2; ; ; 
HUANUCO;AMBO;SAN FRANCISCO;3;1; ; ; ; 
HUANUCO;AMBO;SAN RAFAEL;4;1; ; ; ; 
HUANUCO;AMBO;TOMAY KICHWA;4;1; ; ; ; 
HUANUCO;DOS DE MAYO;LA UNION;11;2;5; ; ; 
HUANUCO;DOS DE MAYO;CHUQUIS;7; ;1; ; ; 
HUANUCO;DOS DE MAYO;MARIAS;4; ;3; ; ; 
HUANUCO;DOS DE MAYO;PACHAS;8; ;2; ; ;1
HUANUCO;DOS DE MAYO;QUIVILLA;1; ;1; ; ; 
HUANUCO;DOS DE MAYO;RIPAN;4; ; ; ; ; 
HUANUCO;DOS DE MAYO;SHUNQUI;4; ; ; ; ; 
HUANUCO;DOS DE MAYO;SILLAPATA;3;1; ; ; ; 
HUANUCO;DOS DE MAYO;YANAS;3; ;4; ; ; 
HUANUCO;HUACAYBAMBA;HUACAYBAMBA;7;1;2; ; ; 
HUANUCO;HUACAYBAMBA;CANCHABAMBA; ; ; ; ; ; 
HUANUCO;HUACAYBAMBA;COCHABAMBA;2; ; ; ; ; 
HUANUCO;HUACAYBAMBA;PINRA;8; ;2; ; ; 
HUANUCO;HUAMALIES;LLATA;16;1; ; ; ; 
HUANUCO;HUAMALIES;ARANCAY; ; ; ; ; ; 
HUANUCO;HUAMALIES;CHAVIN DE PARIARCA; ; ; ; ; ; 
HUANUCO;HUAMALIES;JACAS GRANDE;14; ; ; ; ; 
HUANUCO;HUAMALIES;JIRCAN; ; ; ; ; ; 
HUANUCO;HUAMALIES;MIRAFLORES; ; ; ; ; ; 
HUANUCO;HUAMALIES;MONZON;9;1; ; ; ; 
HUANUCO;HUAMALIES;PUNCHAO;3; ; ; ; ; 
HUANUCO;HUAMALIES;PUÑOS;1;1;1; ; ; 
HUANUCO;HUAMALIES;SINGA; ; ; ; ; ; 
HUANUCO;HUAMALIES;TANTAMAYO;1; ; ; ; ; 
HUANUCO;LEONCIO PRADO;RUPA-RUPA;43;2;3; ; ; 
HUANUCO;LEONCIO PRADO;DANIEL ALOMIA ROBLES;5; ;2; ; ; 
HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN;1; ;1; ; ; 
HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;13;1;1; ; ; 
HUANUCO;LEONCIO PRADO;LUYANDO;10;1;2; ; ; 
HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;8;3;2; ; ; 
HUANUCO;LEONCIO PRADO;PUCAYACU;7; ;2; ; ; 
HUANUCO;LEONCIO PRADO;CASTILLO GRANDE;10;1;2; ; ; 
HUANUCO;LEONCIO PRADO;PUEBLO NUEVO;3; ;2; ; ; 
HUANUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA;3; ;3; ; ; 
HUANUCO;MARAÑON;HUACRACHUCO;21;1;1; ; ; 
HUANUCO;MARAÑON;CHOLON;8; ;2; ; ; 
HUANUCO;MARAÑON;SAN BUENAVENTURA;4; ;1; ; ; 
HUANUCO;MARAÑON;LA MORADA;1;1;2; ; ; 
HUANUCO;MARAÑON;SANTA ROSA DE ALTO YANAJANCA;1;1;1; ; ; 
HUANUCO;PACHITEA;PANAO;19;2;2; ; ; 
HUANUCO;PACHITEA;CHAGLLA;10; ;1; ; ; 
HUANUCO;PACHITEA;MOLINO;7;1;1; ; ; 
HUANUCO;PACHITEA;UMARI;17;1; ; ; ; 
HUANUCO;PUERTO INCA;PUERTO INCA;11; ;9; ; ; 
HUANUCO;PUERTO INCA;CODO DEL POZUZO;8; ;3; ; ; 
HUANUCO;PUERTO INCA;HONORIA;2; ;1; ; ; 
HUANUCO;PUERTO INCA;TOURNAVISTA;6; ;4; ; ; 
HUANUCO;PUERTO INCA;YUYAPICHIS;6; ;6; ; ; 
HUANUCO;LAURICOCHA;JESUS;2;1; ; ; ; 
HUANUCO;LAURICOCHA;BAÑOS;2; ;2; ; ; 
HUANUCO;LAURICOCHA;JIVIA;2; ;1; ; ; 
HUANUCO;LAURICOCHA;QUEROPALCA;2;1; ; ; ; 
HUANUCO;LAURICOCHA;RONDOS;6; ; ; ; ; 
HUANUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;2; ;1; ; ; 
HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;11;1;2; ; ; 
HUANUCO;YAROWILCA;CHAVINILLO;6; ; ; ; ; 
HUANUCO;YAROWILCA;CAHUAC;7; ;2; ; ; 
HUANUCO;YAROWILCA;CHACABAMBA;2; ; ; ; ; 
HUANUCO;YAROWILCA;APARICIO POMARES;4; ; ; ; ; 
HUANUCO;YAROWILCA;JACAS CHICO;2;1; ; ; ; 
HUANUCO;YAROWILCA;OBAS;3; ;1; ; ; 
HUANUCO;YAROWILCA;PAMPAMARCA;2; ; ; ; ; 
HUANUCO;YAROWILCA;CHORAS; ; ; ; ; ; 
ICA;ICA;ICA;91;10;34;10; ; 
ICA;ICA;LA TINGUIÑA;25;4;6; ; ; 
ICA;ICA;LOS AQUIJES;27;3;4; ; ; 
ICA;ICA;OCUCAJE;7;1; ; ; ; 
ICA;ICA;PACHACUTEC;7;3;3; ; ; 
ICA;ICA;PARCONA;34;7;8; ; ; 
ICA;ICA;PUEBLO NUEVO;11;1;2; ; ; 
ICA;ICA;SALAS;60;4;6; ; ; 
ICA;ICA;SAN JOSE DE LOS MOLINOS;5;1;4; ; ;1
ICA;ICA;SAN JUAN BAUTISTA;15;4;2; ; ; 
ICA;ICA;SANTIAGO;9;2;4; ; ; 
ICA;ICA;SUBTANJALLA;27;6;8; ; ; 
ICA;ICA;TATE;3;1; ; ; ; 
ICA;ICA;YAUCA DEL ROSARIO;2;2;2; ; ; 
ICA;CHINCHA;CHINCHA ALTA;24;13;5; ; ; 
ICA;CHINCHA;ALTO LARAN;15;2;3; ; ; 
ICA;CHINCHA;CHAVIN;1;1;2; ; ; 
ICA;CHINCHA;CHINCHA BAJA;7;1;4; ; ; 
ICA;CHINCHA;EL CARMEN;29;3;3; ; ; 
ICA;CHINCHA;GROCIO PRADO;22;2;4; ; ; 
ICA;CHINCHA;PUEBLO NUEVO;15;5;7; ; ; 
ICA;CHINCHA;SAN JUAN DE YANAC;4; ;3; ; ; 
ICA;CHINCHA;SAN PEDRO DE HUACARPANA;4; ;1; ; ; 
ICA;CHINCHA;SUNAMPE;38;3;2; ; ; 
ICA;CHINCHA;TAMBO DE MORA;4;1;3; ; ; 
ICA;NASCA;NASCA;35;6;7;6; ; 
ICA;NASCA;CHANGUILLO; ; ; ; ; ; 
ICA;NASCA;EL INGENIO;4;1;2; ; ; 
ICA;NASCA;MARCONA;29;2;2;1;1; 
ICA;NASCA;VISTA ALEGRE;20;4;10; ; ; 
ICA;PALPA;PALPA;4;2;2; ; ; 
ICA;PALPA;LLIPATA; ; ; ; ; ; 
ICA;PALPA;RIO GRANDE;1; ;1; ; ; 
ICA;PALPA;SANTA CRUZ; ; ; ; ; ; 
ICA;PALPA;TIBILLO; ; ; ; ; ; 
ICA;PISCO;PISCO;95;9;11; ; ; 
ICA;PISCO;HUANCANO;4;1;7; ; ; 
ICA;PISCO;HUMAY;27;3;9; ; ; 
ICA;PISCO;INDEPENDENCIA;14;4; ; ; ; 
ICA;PISCO;PARACAS;40;3; ; ; ; 
ICA;PISCO;SAN ANDRES;13;3;3; ; ; 
ICA;PISCO;SAN CLEMENTE;18;2;5; ; ; 
ICA;PISCO;TUPAC AMARU INCA;32;5;4; ; ; 
JUNIN;HUANCAYO;HUANCAYO;94;11;25; ; ; 
JUNIN;HUANCAYO;CARHUACALLANGA; ; ; ; ; ; 
JUNIN;HUANCAYO;CHACAPAMPA;1;1;1; ; ; 
JUNIN;HUANCAYO;CHICCHE;1;1; ; ; ; 
JUNIN;HUANCAYO;CHILCA;78;8;6; ;2; 
JUNIN;HUANCAYO;CHONGOS ALTO;1; ;2; ; ; 
JUNIN;HUANCAYO;CHUPURO; ; ; ; ; ; 
JUNIN;HUANCAYO;COLCA; ; ; ; ; ; 
JUNIN;HUANCAYO;CULLHUAS; ; ; ; ; ; 
JUNIN;HUANCAYO;EL TAMBO;72;9; ; ; ; 
JUNIN;HUANCAYO;HUACRAPUQUIO; ; ; ; ; ; 
JUNIN;HUANCAYO;HUALHUAS;2;2; ; ; ; 
JUNIN;HUANCAYO;HUANCAN;12;1;7; ; ; 
JUNIN;HUANCAYO;HUASICANCHA;2; ; ; ; ; 
JUNIN;HUANCAYO;HUAYUCACHI; ; ; ; ; ; 
JUNIN;HUANCAYO;INGENIO;4; ;2;1; ; 
JUNIN;HUANCAYO;PARIAHUANCA; ; ; ; ; ; 
JUNIN;HUANCAYO;PILCOMAYO;16;2;2; ; ; 
JUNIN;HUANCAYO;PUCARA;2;1; ; ; ; 
JUNIN;HUANCAYO;QUICHUAY;1; ;2; ; ; 
JUNIN;HUANCAYO;QUILCAS; ; ; ; ; ; 
JUNIN;HUANCAYO;SAN AGUSTIN;8;1;2; ; ; 
JUNIN;HUANCAYO;SAN JERONIMO DE TUNAN;9;1;2; ; ; 
JUNIN;HUANCAYO;SAÑO;4;2;2; ; ; 
JUNIN;HUANCAYO;SAPALLANGA;8;1;2; ; ; 
JUNIN;HUANCAYO;SICAYA; ; ; ; ; ; 
JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA; ; ; ; ; ; 
JUNIN;HUANCAYO;VIQUES; ; ; ; ; ; 
JUNIN;CONCEPCION;CONCEPCION;21;2;6; ; ; 
JUNIN;CONCEPCION;ACO;1; ;1; ; ; 
JUNIN;CONCEPCION;ANDAMARCA;2; ;3; ; ; 
JUNIN;CONCEPCION;CHAMBARA;4; ;1; ; ; 
JUNIN;CONCEPCION;COCHAS;2; ;2; ; ; 
JUNIN;CONCEPCION;COMAS;2; ;1; ; ; 
JUNIN;CONCEPCION;HEROINAS TOLEDO;2;1; ; ; ; 
JUNIN;CONCEPCION;MANZANARES;2; ;2; ; ; 
JUNIN;CONCEPCION;MARISCAL CASTILLA;1;1;1; ; ; 
JUNIN;CONCEPCION;MATAHUASI;5;1;2; ; ; 
JUNIN;CONCEPCION;MITO;3;1;1; ; ; 
JUNIN;CONCEPCION;NUEVE DE JULIO;4;1;2; ; ; 
JUNIN;CONCEPCION;ORCOTUNA;1;2;2; ; ; 
JUNIN;CONCEPCION;SAN JOSE DE QUERO;3; ;4; ; ; 
JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;2; ;2; ; ; 
JUNIN;CHANCHAMAYO;CHANCHAMAYO;24;4;5; ; ;1
JUNIN;CHANCHAMAYO;PERENE;46;3;7; ; ; 
JUNIN;CHANCHAMAYO;PICHANAQUI;30;3;1;3; ; 
JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;5;1; ; ; ; 
JUNIN;CHANCHAMAYO;SAN RAMON;14;2;3; ; ; 
JUNIN;CHANCHAMAYO;VITOC;6;1;1; ; ; 
JUNIN;JAUJA;JAUJA;10;2;2; ; ; 
JUNIN;JAUJA;ACOLLA;2;1;2; ; ; 
JUNIN;JAUJA;APATA;6;2;3; ; ; 
JUNIN;JAUJA;ATAURA;4; ;1; ; ; 
JUNIN;JAUJA;CANCHAYLLO;1; ;1; ; ; 
JUNIN;JAUJA;CURICACA;2;1;2; ; ; 
JUNIN;JAUJA;EL MANTARO;4;1;4; ; ;1
JUNIN;JAUJA;HUAMALI;2;1;2; ; ; 
JUNIN;JAUJA;HUARIPAMPA;3;1;2; ; ; 
JUNIN;JAUJA;HUERTAS;1; ;1; ; ; 
JUNIN;JAUJA;JANJAILLO;1; ;1; ; ; 
JUNIN;JAUJA;JULCAN; ; ; ; ; ; 
JUNIN;JAUJA;LEONOR ORDOÑEZ;5; ;3; ; ; 
JUNIN;JAUJA;LLOCLLAPAMPA;1;2; ; ; ; 
JUNIN;JAUJA;MARCO;2; ;2; ; ; 
JUNIN;JAUJA;MASMA;1;1;2; ; ; 
JUNIN;JAUJA;MASMA CHICCHE;1;1;1; ; ; 
JUNIN;JAUJA;MOLINOS; ; ; ; ; ; 
JUNIN;JAUJA;MONOBAMBA;4; ; ; ; ; 
JUNIN;JAUJA;MUQUI;2; ;2; ; ; 
JUNIN;JAUJA;MUQUIYAUYO;3; ;2; ; ; 
JUNIN;JAUJA;PACA; ; ; ; ; ; 
JUNIN;JAUJA;PACCHA;1;1;1; ; ; 
JUNIN;JAUJA;PANCAN; ; ; ; ; ; 
JUNIN;JAUJA;PARCO; ; ; ; ; ; 
JUNIN;JAUJA;POMACANCHA; ; ; ; ; ; 
JUNIN;JAUJA;RICRAN; ; ; ; ; ; 
JUNIN;JAUJA;SAN LORENZO;3;1;4; ; ; 
JUNIN;JAUJA;SAN PEDRO DE CHUNAN; ; ; ; ; ; 
JUNIN;JAUJA;SAUSA;2;5; ; ; ; 
JUNIN;JAUJA;SINCOS;1; ; ; ; ; 
JUNIN;JAUJA;TUNAN MARCA; ; ; ; ; ; 
JUNIN;JAUJA;YAULI;1; ;2; ; ; 
JUNIN;JAUJA;YAUYOS;6;1; ; ; ; 
JUNIN;JUNIN;JUNIN;10;1;1; ; ; 
JUNIN;JUNIN;CARHUAMAYO;7;2;2; ; ; 
JUNIN;JUNIN;ONDORES;2;1;1; ; ; 
JUNIN;JUNIN;ULCUMAYO;4; ; ; ; ; 
JUNIN;SATIPO;SATIPO;30;4;20; ; ;1
JUNIN;SATIPO;COVIRIALI;10;1;2; ; ; 
JUNIN;SATIPO;LLAYLLA;6;1;4; ; ; 
JUNIN;SATIPO;MAZAMARI;20;1;3; ; ; 
JUNIN;SATIPO;PAMPA HERMOSA;8; ;4; ; ; 
JUNIN;SATIPO;PANGOA;27;3;7; ; ; 
JUNIN;SATIPO;RIO NEGRO;5;1;2; ; ; 
JUNIN;SATIPO;RIO TAMBO;9; ; ; ; ; 
JUNIN;SATIPO;VIZCATÁN DEL ENE;2; ; ; ; ; 
JUNIN;TARMA;TARMA;32;5;6; ; ; 
JUNIN;TARMA;ACOBAMBA;2;1; ;1; ; 
JUNIN;TARMA;HUARICOLCA; ; ; ; ; ; 
JUNIN;TARMA;HUASAHUASI;4;2;2; ; ; 
JUNIN;TARMA;LA UNION;6; ;4; ; ; 
JUNIN;TARMA;PALCA;2;1;1; ; ; 
JUNIN;TARMA;PALCAMAYO;3;2;1; ; ; 
JUNIN;TARMA;SAN PEDRO DE CAJAS;2;1;2; ; ; 
JUNIN;TARMA;TAPO; ; ; ; ; ; 
JUNIN;YAULI;LA OROYA;25;3;2; ; ; 
JUNIN;YAULI;CHACAPALPA;3;1;2; ; ; 
JUNIN;YAULI;HUAY-HUAY;6; ; ; ; ; 
JUNIN;YAULI;MARCAPOMACOCHA;3;3;2; ; ; 
JUNIN;YAULI;MOROCOCHA;18;1;3; ; ; 
JUNIN;YAULI;PACCHA;4;1;1; ; ; 
JUNIN;YAULI;SANTA BARBARA DE CARHUACAYAN;8;2;2; ; ; 
JUNIN;YAULI;SANTA ROSA DE SACCO;14;1;4; ; ; 
JUNIN;YAULI;SUITUCANCHA;3;2;2; ; ; 
JUNIN;YAULI;YAULI;15;2;2; ; ; 
JUNIN;CHUPACA;CHUPACA;34;4; ; ; ; 
JUNIN;CHUPACA;AHUAC;3;1;2; ; ; 
JUNIN;CHUPACA;CHONGOS BAJO;1;1; ; ; ; 
JUNIN;CHUPACA;HUACHAC;4;1;4; ; ; 
JUNIN;CHUPACA;HUAMANCACA CHICO;2;1;2; ; ; 
JUNIN;CHUPACA;SAN JUAN DE ISCOS;1;1; ; ; ; 
JUNIN;CHUPACA;SAN JUAN DE JARPA; ; ; ; ; ; 
JUNIN;CHUPACA;TRES DE DICIEMBRE; ; ; ; ; ; 
JUNIN;CHUPACA;YANACANCHA; ; ; ; ; ; 
LA LIBERTAD;TRUJILLO;TRUJILLO;894;66;43; ; ;4
LA LIBERTAD;TRUJILLO;EL PORVENIR;47;8;8; ; ; 
LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA; ; ; ; ; ; 
