NOMBREDD;NOMBREPP;NOMBREDI;PNP;MUNI;PJ;MPFN
ICA;ICA;LOS AQUIJES;1;1;0;1
ICA;ICA;LOS AQUIJES;1;1;1;1
ICA;ICA;LOS AQUIJES;1;1;1;1
ICA;ICA;LOS AQUIJES;1;0;0;0
ICA;ICA;LOS AQUIJES;1;1;1;1
ICA;ICA;LOS AQUIJES;1;1;1;1
ICA;ICA;LOS AQUIJES;1;1;1;1
ICA;ICA;LOS AQUIJES;1;0;0;0
ICA;ICA;LOS AQUIJES;2;1;1;2
ICA;ICA;LOS AQUIJES;2;1;2;2
ICA;ICA;LOS AQUIJES;;;;
ICA;ICA;LOS AQUIJES;1;0;1;0
ICA;ICA;LOS AQUIJES;3;2;1;1
ICA;ICA;LOS AQUIJES;1;1;1;1
ICA;ICA;LOS AQUIJES;1;0;0;0
APURIMAC;COTABAMBAS;HAQUIRA;0;1;1;1
APURIMAC;COTABAMBAS;HAQUIRA;0;0;0;0
APURIMAC;COTABAMBAS;HAQUIRA;2;2;2;2
APURIMAC;COTABAMBAS;HAQUIRA;1;1;2;2
APURIMAC;COTABAMBAS;HAQUIRA;1;1;1;1
APURIMAC;COTABAMBAS;HAQUIRA;1;1;0;0
APURIMAC;COTABAMBAS;HAQUIRA;0;1;1;1
APURIMAC;COTABAMBAS;HAQUIRA;0;1;1;1
APURIMAC;COTABAMBAS;HAQUIRA;2;2;2;2
APURIMAC;COTABAMBAS;HAQUIRA;2;2;2;2
APURIMAC;COTABAMBAS;HAQUIRA;0;1;1;1
APURIMAC;COTABAMBAS;HAQUIRA;0;1;1;1
APURIMAC;COTABAMBAS;HAQUIRA;1;1;2;2
APURIMAC;COTABAMBAS;HAQUIRA;1;1;0;0
APURIMAC;COTABAMBAS;HAQUIRA;0;1;1;1
APURIMAC;COTABAMBAS;HAQUIRA;0;1;1;1
APURIMAC;COTABAMBAS;HAQUIRA;1;1;1;1
APURIMAC;COTABAMBAS;HAQUIRA;1;1;2;2
APURIMAC;COTABAMBAS;HAQUIRA;1;1;1;1
CUSCO;URUBAMBA;HUAYLLABAMBA;1;3;1;0
CUSCO;URUBAMBA;HUAYLLABAMBA;0;0;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;1;3;0;1
CUSCO;URUBAMBA;HUAYLLABAMBA;1;2;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;1;3;1;1
CUSCO;URUBAMBA;HUAYLLABAMBA;1;1;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;1;3;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;0;1;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;0;1;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;0;1;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;0;1;0;1
CUSCO;URUBAMBA;HUAYLLABAMBA;1;1;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;1;3;1;1
CUSCO;URUBAMBA;HUAYLLABAMBA;0;1;1;1
CUSCO;URUBAMBA;HUAYLLABAMBA;1;1;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;1;2;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;3;3;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;2;2;0;0
CUSCO;URUBAMBA;HUAYLLABAMBA;2;2;0;0
MOQUEGUA;ILO;ILO;0;1;0;0
MOQUEGUA;ILO;ILO;0;0;0;0
MOQUEGUA;ILO;ILO;2;3;3;3
MOQUEGUA;ILO;ILO;2;1;2;2
MOQUEGUA;ILO;ILO;0;0;0;0
MOQUEGUA;ILO;ILO;0;0;0;0
MOQUEGUA;ILO;ILO;1;1;1;1
MOQUEGUA;ILO;ILO;2;0;2;2
MOQUEGUA;ILO;ILO;0;0;0;0
MOQUEGUA;ILO;ILO;1;1;1;1
MOQUEGUA;ILO;ILO;1;0;0;0
MOQUEGUA;ILO;ILO;2;2;2;2
MOQUEGUA;ILO;ILO;2;2;2;2
MOQUEGUA;ILO;ILO;1;1;1;1
MOQUEGUA;ILO;ILO;1;1;0;0
MOQUEGUA;ILO;ILO;0;0;0;0
MOQUEGUA;ILO;ILO;1;1;1;1
MOQUEGUA;ILO;ILO;0;0;0;0
MOQUEGUA;ILO;ILO;0;0;0;0
MOQUEGUA;ILO;ILO;1;1;1;1
MOQUEGUA;ILO;ILO;3;3;2;2
MOQUEGUA;ILO;ILO;1;1;1;1
MOQUEGUA;ILO;ILO;1;1;1;1
MOQUEGUA;ILO;ILO;1;1;1;0
MOQUEGUA;ILO;ILO;1;1;1;1
MOQUEGUA;ILO;ILO;1;1;1;1
MOQUEGUA;ILO;ILO;1;3;1;1
MOQUEGUA;ILO;ILO;1;1;2;2
MOQUEGUA;ILO;ILO;1;1;2;2
TUMBES;TUMBES;TUMBES;1;1;0;0
TUMBES;TUMBES;TUMBES;0;1;1;1
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;1;1;0;0
TUMBES;TUMBES;TUMBES;0;0;0;0
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;3;1;0;0
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;1;1;1;2
TUMBES;TUMBES;TUMBES;0;1;0;0
TUMBES;TUMBES;TUMBES;3;3;1;0
TUMBES;TUMBES;TUMBES;2;2;2;2
TUMBES;TUMBES;TUMBES;3;3;3;0
TUMBES;TUMBES;TUMBES;0;0;0;0
TUMBES;TUMBES;TUMBES;1;0;1;1
TUMBES;TUMBES;TUMBES;1;1;2;1
TUMBES;TUMBES;TUMBES;1;2;2;2
TUMBES;TUMBES;TUMBES;2;2;2;2
TUMBES;TUMBES;TUMBES;2;2;2;2
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;1;0;0;0
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;3;1;1;0
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;3;3;3;3
TUMBES;TUMBES;TUMBES;3;3;3;3
TUMBES;TUMBES;TUMBES;1;0;0;0
TUMBES;TUMBES;TUMBES;0;0;0;1
TUMBES;TUMBES;TUMBES;0;0;1;1
TUMBES;TUMBES;TUMBES;0;0;0;0
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;3;0;0;0
TUMBES;TUMBES;TUMBES;2;1;0;0
TUMBES;TUMBES;TUMBES;2;0;0;0
TUMBES;TUMBES;TUMBES;1;0;1;0
TUMBES;TUMBES;TUMBES;2;1;1;1
TUMBES;TUMBES;TUMBES;1;0;1;1
TUMBES;TUMBES;TUMBES;3;3;3;3
TUMBES;TUMBES;TUMBES;2;2;2;2
TUMBES;TUMBES;TUMBES;3;3;0;0
TUMBES;TUMBES;TUMBES;0;2;2;2
TUMBES;TUMBES;TUMBES;2;2;1;3
TUMBES;TUMBES;TUMBES;2;1;1;3
TUMBES;TUMBES;TUMBES;2;1;0;0
TUMBES;TUMBES;TUMBES;1;1;0;0
TUMBES;TUMBES;TUMBES;3;1;1;1
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;1;0;0;0
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;2;2;2;2
TUMBES;TUMBES;TUMBES;1;1;0;0
TUMBES;TUMBES;TUMBES;3;1;1;3
TUMBES;TUMBES;TUMBES;1;1;1;1
TUMBES;TUMBES;TUMBES;3;1;1;1
TUMBES;TUMBES;TUMBES;1;0;0;0
TUMBES;TUMBES;TUMBES;3;1;1;1
TUMBES;TUMBES;TUMBES;0;0;0;0
TUMBES;TUMBES;CORRALES;1;0;1;1
TUMBES;TUMBES;CORRALES;2;1;2;2
TUMBES;TUMBES;CORRALES;1;1;2;2
TUMBES;TUMBES;CORRALES;1;1;0;0
TUMBES;TUMBES;CORRALES;1;1;1;1
TUMBES;TUMBES;CORRALES;1;0;0;0
TUMBES;TUMBES;CORRALES;0;0;0;0
TUMBES;TUMBES;CORRALES;;;;
TUMBES;TUMBES;CORRALES;0;0;0;0
TUMBES;TUMBES;CORRALES;;;;
TUMBES;TUMBES;CORRALES;1;1;0;0
TUMBES;TUMBES;CORRALES;;;;
TUMBES;TUMBES;CORRALES;1;1;0;0
TUMBES;TUMBES;CORRALES;;;;
TUMBES;TUMBES;CORRALES;0;0;0;0
TUMBES;TUMBES;CORRALES;1;1;0;0
TUMBES;TUMBES;CORRALES;1;1;0;0
TUMBES;TUMBES;CORRALES;0;0;1;1
TUMBES;TUMBES;CORRALES;0;0;0;0
TUMBES;TUMBES;CORRALES;2;1;0;0
TUMBES;TUMBES;CORRALES;1;1;1;1
TUMBES;TUMBES;CORRALES;1;1;0;0
TUMBES;TUMBES;CORRALES;1;1;0;0
TUMBES;TUMBES;CORRALES;0;0;0;0
TUMBES;TUMBES;CORRALES;2;1;0;0
TUMBES;TUMBES;CORRALES;0;0;0;0
TUMBES;TUMBES;CORRALES;1;0;1;1
TUMBES;TUMBES;CORRALES;1;1;1;1
TUMBES;TUMBES;CORRALES;1;1;1;1
TUMBES;TUMBES;CORRALES;2;2;2;2
TUMBES;TUMBES;CORRALES;1;1;1;1
TUMBES;TUMBES;CORRALES;0;0;0;0
TUMBES;TUMBES;CORRALES;0;0;0;0
TUMBES;TUMBES;CORRALES;0;0;0;0
TUMBES;TUMBES;CORRALES;1;1;1;1
TUMBES;ZARUMILLA;AGUAS VERDES;2;2;2;1
TUMBES;ZARUMILLA;AGUAS VERDES;0;0;0;0
TUMBES;ZARUMILLA;AGUAS VERDES;0;2;0;0
TUMBES;ZARUMILLA;AGUAS VERDES;1;1;0;0
TUMBES;ZARUMILLA;AGUAS VERDES;2;1;2;2
TUMBES;ZARUMILLA;AGUAS VERDES;0;0;0;0
TUMBES;ZARUMILLA;AGUAS VERDES;0;0;0;0
TUMBES;ZARUMILLA;AGUAS VERDES;0;0;0;0
TUMBES;ZARUMILLA;AGUAS VERDES;2;1;0;2
TUMBES;ZARUMILLA;AGUAS VERDES;2;3;0;3
TUMBES;ZARUMILLA;AGUAS VERDES;;;;
TUMBES;ZARUMILLA;AGUAS VERDES;;;;
TUMBES;ZARUMILLA;AGUAS VERDES;;;;
TUMBES;ZARUMILLA;AGUAS VERDES;;;;
TUMBES;ZARUMILLA;AGUAS VERDES;;;;
TUMBES;ZARUMILLA;PAPAYAL;2;0;0;0
TUMBES;ZARUMILLA;PAPAYAL;0;0;0;0
TUMBES;ZARUMILLA;PAPAYAL;0;1;0;0
TUMBES;ZARUMILLA;PAPAYAL;0;1;0;0
TUMBES;ZARUMILLA;PAPAYAL;1;0;0;0
TUMBES;ZARUMILLA;PAPAYAL;1;0;1;1
TUMBES;ZARUMILLA;PAPAYAL;2;2;2;2
TUMBES;ZARUMILLA;PAPAYAL;2;2;0;0
TUMBES;ZARUMILLA;PAPAYAL;3;1;1;1
TUMBES;ZARUMILLA;PAPAYAL;1;1;1;1
TUMBES;ZARUMILLA;PAPAYAL;2;2;0;0
TUMBES;ZARUMILLA;PAPAYAL;0;0;0;0
TUMBES;ZARUMILLA;PAPAYAL;1;1;0;0
TUMBES;ZARUMILLA;PAPAYAL;2;2;1;2
TUMBES;ZARUMILLA;PAPAYAL;1;1;0;0
TUMBES;ZARUMILLA;PAPAYAL;2;2;2;2
TUMBES;ZARUMILLA;PAPAYAL;2;2;0;0
TUMBES;ZARUMILLA;PAPAYAL;2;1;1;1
TUMBES;ZARUMILLA;PAPAYAL;0;0;0;0
TUMBES;ZARUMILLA;PAPAYAL;1;0;0;0
TUMBES;ZARUMILLA;PAPAYAL;0;0;0;0
TUMBES;ZARUMILLA;PAPAYAL;1;1;3;3
TUMBES;ZARUMILLA;PAPAYAL;1;1;1;1
PIURA;TALARA;PARINAS;1;1;1;1
PIURA;TALARA;PARINAS;0;0;0;0
PIURA;TALARA;PARINAS;1;0;1;1
PIURA;TALARA;PARINAS;1;1;1;1
PIURA;TALARA;PARINAS;1;2;2;2
PIURA;TALARA;PARINAS;2;1;1;1
PIURA;TALARA;PARINAS;0;0;0;0
PIURA;TALARA;PARINAS;0;0;0;0
PIURA;TALARA;PARINAS;1;1;1;1
PIURA;TALARA;PARINAS;1;1;0;0
PIURA;TALARA;PARINAS;1;1;1;1
PIURA;TALARA;PARINAS;0;0;0;0
PIURA;TALARA;PARINAS;0;0;0;0
PIURA;TALARA;PARINAS;1;1;1;1
PIURA;TALARA;PARINAS;3;3;3;3
PIURA;TALARA;PARINAS;1;1;1;1
PIURA;TALARA;PARINAS;0;0;0;0
PIURA;TALARA;PARINAS;0;0;0;0
PIURA;TALARA;PARINAS;2;2;2;2
PIURA;TALARA;PARINAS;1;1;1;1
PIURA;TALARA;PARINAS;1;1;1;1
PIURA;TALARA;PARINAS;0;0;0;0
PIURA;PAITA;LA HUACA;0;0;0;0
PIURA;PAITA;LA HUACA;0;0;0;0
PIURA;PAITA;LA HUACA;1;1;1;1
PIURA;PAITA;LA HUACA;1;1;1;1
PIURA;PAITA;LA HUACA;1;1;1;1
PIURA;PAITA;LA HUACA;1;2;1;1
PIURA;PAITA;LA HUACA;1;1;1;1
PIURA;PAITA;LA HUACA;0;0;0;0
PIURA;PAITA;LA HUACA;1;1;1;1
PIURA;PAITA;LA HUACA;0;0;0;0
PIURA;PAITA;LA HUACA;0;0;0;0
PIURA;PAITA;LA HUACA;1;1;1;1
PIURA;PAITA;LA HUACA;1;1;1;1
PIURA;PAITA;LA HUACA;1;1;1;1
PIURA;PAITA;LA HUACA;3;1;3;3
PIURA;PAITA;LA HUACA;1;1;1;1
PIURA;PAITA;LA HUACA;2;3;1;1
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;0;0;0;0
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;0;0;0;0
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;3;3;3;3
PIURA;PAITA;COLAN;3;3;3;3
PIURA;PAITA;COLAN;;;;
PIURA;PAITA;COLAN;1;1;0;0
PIURA;PAITA;COLAN;3;3;0;0
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;;;;
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;0;0;0;0
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;3;3;3;3
PIURA;PAITA;COLAN;3;3;2;2
PIURA;PAITA;COLAN;0;0;0;0
PIURA;PAITA;COLAN;0;0;0;0
PIURA;PAITA;COLAN;0;1;0;0
PIURA;PAITA;COLAN;0;0;0;0
PIURA;PAITA;COLAN;1;2;1;1
PIURA;PAITA;COLAN;3;3;3;3
PIURA;PAITA;COLAN;1;1;1;1
PIURA;PAITA;COLAN;3;3;3;3
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;0;0;0;0
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;0;0;0
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;1;2;2
PIURA;SULLANA;BELLAVISTA;0;0;0;0
PIURA;SULLANA;BELLAVISTA;0;0;0;0
PIURA;SULLANA;BELLAVISTA;0;1;0;0
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;0;0;0;0
PIURA;SULLANA;BELLAVISTA;2;1;0;0
PIURA;SULLANA;BELLAVISTA;1;1;0;0
PIURA;SULLANA;BELLAVISTA;1;1;0;0
PIURA;SULLANA;BELLAVISTA;2;2;2;2
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;3;3;1;1
PIURA;SULLANA;BELLAVISTA;2;2;2;2
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;0;0;0;0
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;1;0;0
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;1;0;0
PIURA;SULLANA;BELLAVISTA;0;0;0;0
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;2;2;0;0
PIURA;SULLANA;BELLAVISTA;1;1;0;0
PIURA;SULLANA;BELLAVISTA;2;1;2;2
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;1;1;1;1
PIURA;SULLANA;BELLAVISTA;2;1;0;0
PIURA;SULLANA;BELLAVISTA;3;1;1;1
PIURA;SULLANA;SULLANA;0;0;0;0
PIURA;SULLANA;SULLANA;0;0;0;0
PIURA;SULLANA;SULLANA;;;;
PIURA;SULLANA;SULLANA;;;;
PIURA;SULLANA;SULLANA;;;;
PIURA;SULLANA;SULLANA;1;1;0;0
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;0;0;0;0
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;0;0;0;0
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;0;0;0;0
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;1;1;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;0;0;0;0
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;1;1;2;2
PIURA;SULLANA;SULLANA;0;0;0;0
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;1;1;1;1
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;SULLANA;SULLANA;;;;
PIURA;SULLANA;SULLANA;2;2;2;2
PIURA;PIURA;PIURA;2;2;2;2
PIURA;PIURA;PIURA;2;2;2;2
PIURA;PIURA;PIURA;2;2;2;2
PIURA;PIURA;PIURA;2;2;2;2
PIURA;PIURA;PIURA;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;3;3
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;1;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;2;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;0;1;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;1;0;0;0
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;0;1;1
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;0;2;2
PIURA;PIURA;VEINTISEIS DE OCTUBRE;2;0;0;0
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;0;0;2;2
PIURA;PIURA;CASTILLA;1;1;0;0
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;1;1;0;0
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;3;3;3;3
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;3;3;3;3
PIURA;PIURA;CASTILLA;2;2;2;2
PIURA;PIURA;CASTILLA;2;0;0;0
PIURA;PIURA;CASTILLA;2;2;2;2
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;3;3;3;3
PIURA;PIURA;CASTILLA;3;3;3;3
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;3;3;3;3
PIURA;PIURA;CASTILLA;3;3;3;3
PIURA;PIURA;CASTILLA;0;0;0;0
PIURA;PIURA;CASTILLA;2;2;2;2
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;3;2;3;3
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;1;1;1;1
PIURA;PIURA;CASTILLA;2;2;2;2
PIURA;PIURA;CASTILLA;3;3;3;3
PIURA;PIURA;CASTILLA;3;3;3;3
PIURA;PIURA;CATACAOS;2;2;2;2
PIURA;PIURA;CATACAOS;2;2;3;3
PIURA;PIURA;CATACAOS;;;;
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;;;;
PIURA;PIURA;CATACAOS;;;;
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;;;;
PIURA;PIURA;CATACAOS;;;;
PIURA;PIURA;CATACAOS;1;1;0;0
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;0;0;0;0
PIURA;PIURA;CATACAOS;1;1;0;0
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;PIURA;CATACAOS;1;1;2;2
PIURA;PIURA;CATACAOS;1;1;1;1
PIURA;HUANCABAMBA;HUANCABAMBA;1;1;1;1
PIURA;HUANCABAMBA;HUANCABAMBA;2;1;0;0
PIURA;HUANCABAMBA;HUANCABAMBA;1;1;1;1
PIURA;HUANCABAMBA;HUANCABAMBA;1;1;1;1
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;1;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;3;3;3;3
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
PIURA;HUANCABAMBA;HUANCABAMBA;2;2;2;2
LAMBAYEQUE;LAMBAYEQUE;TUCUME;2;2;2;2
LAMBAYEQUE;LAMBAYEQUE;TUCUME;0;0;0;0
LAMBAYEQUE;LAMBAYEQUE;TUCUME;0;0;0;0
LAMBAYEQUE;LAMBAYEQUE;TUCUME;1;1;1;1
LAMBAYEQUE;LAMBAYEQUE;TUCUME;1;1;1;1
LAMBAYEQUE;LAMBAYEQUE;TUCUME;2;2;2;2
LAMBAYEQUE;LAMBAYEQUE;TUCUME;2;2;2;2
LAMBAYEQUE;LAMBAYEQUE;TUCUME;2;2;2;2
LAMBAYEQUE;LAMBAYEQUE;TUCUME;2;2;2;2
