ANIO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,CANTIDAD
2023,LAMBAYEQUE,CHICLAYO,POMALCA,2
2023,LAMBAYEQUE,CHICLAYO,SAÑA,1
2023,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,1
2023,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,1
2023,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2
2023,LAMBAYEQUE,LAMBAYEQUE,MORROPE,1
2023,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,1
2023,LAMBAYEQUE,LAMBAYEQUE,OLMOS,1
2023,LAMBAYEQUE,LAMBAYEQUE,TUCUME,1
2023,LIMA METROPOLITANA,LIMA,ANCON,3
2023,LIMA METROPOLITANA,LIMA,ATE,29
2023,LIMA METROPOLITANA,LIMA,ATE,3
2023,LIMA METROPOLITANA,LIMA,BARRANCO,10
2023,LIMA METROPOLITANA,LIMA,BARRANCO,3
2023,LIMA METROPOLITANA,LIMA,BREÑA,1
2023,LIMA METROPOLITANA,LIMA,BREÑA,11
2023,LIMA METROPOLITANA,LIMA,BREÑA,2
2023,LIMA METROPOLITANA,LIMA,CARABAYLLO,40
2023,LIMA METROPOLITANA,LIMA,CARABAYLLO,8
2023,LIMA METROPOLITANA,LIMA,CHACLACAYO,9
2023,LIMA METROPOLITANA,LIMA,CHORRILLOS,31
2023,LIMA METROPOLITANA,LIMA,CIENEGUILLA,2
2023,LIMA METROPOLITANA,LIMA,COMAS,46
2023,LIMA METROPOLITANA,LIMA,COMAS,4
2023,LIMA METROPOLITANA,LIMA,EL AGUSTINO,8
2023,LIMA METROPOLITANA,LIMA,EL AGUSTINO,3
2023,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,29
2023,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,5
2023,LIMA METROPOLITANA,LIMA,JESUS MARIA,10
2023,LIMA METROPOLITANA,LIMA,JESUS MARIA,2
2023,LIMA METROPOLITANA,LIMA,LA MOLINA,20
2023,LIMA METROPOLITANA,LIMA,LA VICTORIA,24
2023,LIMA METROPOLITANA,LIMA,LA VICTORIA,6
2023,LIMA METROPOLITANA,LIMA,LIMA,3
2023,LIMA METROPOLITANA,LIMA,LIMA,96
2023,LIMA METROPOLITANA,LIMA,LIMA,14
2023,LIMA METROPOLITANA,LIMA,LINCE,7
2023,LIMA METROPOLITANA,LIMA,LINCE,1
2023,LIMA METROPOLITANA,LIMA,LOS OLIVOS,52
2023,LIMA METROPOLITANA,LIMA,LOS OLIVOS,1
2023,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,14
2023,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,2
2023,LIMA METROPOLITANA,LIMA,LURIN,1
2023,LIMA METROPOLITANA,LIMA,LURIN,24
2023,LIMA METROPOLITANA,LIMA,LURIN,3
2023,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,4
2023,LIMA METROPOLITANA,LIMA,MIRAFLORES,16
2023,LIMA METROPOLITANA,LIMA,MIRAFLORES,4
2023,LIMA METROPOLITANA,LIMA,PACHACAMAC,7
2023,LIMA METROPOLITANA,LIMA,PACHACAMAC,3
2023,LIMA METROPOLITANA,LIMA,PUCUSANA,1
2023,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,4
2023,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,2
2023,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,1
2023,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,18
2023,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,1
2023,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,1
2023,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,1
2023,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,1
2023,LIMA METROPOLITANA,LIMA,RIMAC,1
2023,LIMA METROPOLITANA,LIMA,RIMAC,19
2023,LIMA METROPOLITANA,LIMA,RIMAC,1
2023,LIMA METROPOLITANA,LIMA,SAN BARTOLO,1
2023,LIMA METROPOLITANA,LIMA,SAN BORJA,7
2023,LIMA METROPOLITANA,LIMA,SAN ISIDRO,6
2023,LIMA METROPOLITANA,LIMA,SAN ISIDRO,1
2023,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,94
2023,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,10
2023,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,1
2023,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,38
2023,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,7
2023,LIMA METROPOLITANA,LIMA,SAN LUIS,4
2023,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,1
2023,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,48
2023,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,3
2023,LIMA METROPOLITANA,LIMA,SAN MIGUEL,6
2023,LIMA METROPOLITANA,LIMA,SANTA ANITA,9
2023,LIMA METROPOLITANA,LIMA,SANTA ANITA,2
2023,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,1
2023,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,35
2023,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,6
2023,LIMA METROPOLITANA,LIMA,SURQUILLO,9
2023,LIMA METROPOLITANA,LIMA,SURQUILLO,1
2023,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,1
2023,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,42
2023,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,4
2023,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,1
2023,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,46
2023,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,5
2023,LORETO,ALTO AMAZONAS,YURIMAGUAS,2
2023,LORETO,ALTO AMAZONAS,YURIMAGUAS,2
2023,LORETO,MAYNAS,BELEN,1
2023,LORETO,MAYNAS,IQUITOS,9
2023,LORETO,MAYNAS,IQUITOS,1
2023,LORETO,MAYNAS,PUNCHANA,5
2023,LORETO,MAYNAS,SAN JUAN BAUTISTA,3
2023,LORETO,UCAYALI,CONTAMANA,1
2023,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,14
2023,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,1
2023,MOQUEGUA,ILO,ILO,1
2023,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,4
2023,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,1
2023,PASCO,OXAPAMPA,CONSTITUCION,1
2023,PASCO,OXAPAMPA,OXAPAMPA,2
2023,PASCO,OXAPAMPA,VILLA RICA,1
2023,PASCO,PASCO,PAUCARTAMBO,3
2023,PASCO,PASCO,PAUCARTAMBO,1
2023,PASCO,PASCO,SIMON BOLIVAR,1
2023,PASCO,PASCO,YANACANCHA,1
2023,PIURA,MORROPON,CHULUCANAS,9
2023,PIURA,MORROPON,CHULUCANAS,1
2023,PIURA,PAITA,PAITA,3
2023,PIURA,PIURA,26 DE OCTUBRE,2
2023,PIURA,PIURA,CASTILLA,4
2023,PIURA,PIURA,CATACAOS,1
2023,PIURA,PIURA,LA ARENA,2
2023,PIURA,PIURA,LA UNION,1
2023,PIURA,PIURA,LAS LOMAS,2
2023,PIURA,PIURA,PIURA,39
2023,PIURA,PIURA,PIURA,1
2023,PIURA,PIURA,TAMBO GRANDE,1
2023,PIURA,SECHURA,BERNAL,1
2023,PIURA,SECHURA,SECHURA,3
2023,PIURA,SULLANA,BELLAVISTA,1
2023,PIURA,SULLANA,QUERECOTILLO,1
2023,PIURA,SULLANA,SALITRAL,1
2023,PIURA,SULLANA,SULLANA,28
2023,PIURA,TALARA,MANCORA,2
2023,PIURA,TALARA,PARIÑAS,1
2023,PIURA,TALARA,PARIÑAS,8
2023,PROV. CONST. DEL CALLAO,CALLAO,BELLAVISTA,3
2023,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,23
2023,PROV. CONST. DEL CALLAO,CALLAO,CALLAO,5
2023,PROV. CONST. DEL CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,1
2023,PROV. CONST. DEL CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,1
2023,PROV. CONST. DEL CALLAO,CALLAO,VENTANILLA,13
2023,PUNO,AZANGARO,SAN ANTON,7
2023,PUNO,PUNO,PUNO,7
2023,PUNO,SAN ROMAN,JULIACA,5
2023,PUNO,SAN ROMAN,JULIACA,1
2023,REGION LIMA,BARRANCA,BARRANCA,24
2023,REGION LIMA,BARRANCA,BARRANCA,1
2023,REGION LIMA,BARRANCA,PARAMONGA,2
2023,REGION LIMA,BARRANCA,PARAMONGA,1
2023,REGION LIMA,BARRANCA,PATIVILCA,1
2023,REGION LIMA,BARRANCA,PATIVILCA,1
2023,REGION LIMA,BARRANCA,SUPE,3
2023,REGION LIMA,CAÑETE,ASIA,1
2023,REGION LIMA,CAÑETE,CALANGO,1
2023,REGION LIMA,CAÑETE,CERRO AZUL,2
2023,REGION LIMA,CAÑETE,CERRO AZUL,1
2023,REGION LIMA,CAÑETE,CHILCA,3
2023,REGION LIMA,CAÑETE,CHILCA,3
2023,REGION LIMA,CAÑETE,COAYLLO,1
2023,REGION LIMA,CAÑETE,IMPERIAL,1
2023,REGION LIMA,CAÑETE,LUNAHUANA,1
2023,REGION LIMA,CAÑETE,MALA,7
2023,REGION LIMA,CAÑETE,NUEVO IMPERIAL,1
2023,REGION LIMA,CAÑETE,NUEVO IMPERIAL,1
2023,REGION LIMA,CAÑETE,QUILMANA,1
2023,REGION LIMA,CAÑETE,SAN VICENTE DE CAÑETE,1
2023,REGION LIMA,CAÑETE,SANTA CRUZ DE FLORES,1
2023,REGION LIMA,CAÑETE,ZUÑIGA,1
2023,REGION LIMA,HUARAL,CHANCAY,6
2023,REGION LIMA,HUARAL,CHANCAY,1
2023,REGION LIMA,HUARAL,HUARAL,8
2023,REGION LIMA,HUARAL,HUARAL,2
2023,REGION LIMA,HUAROCHIRI,RICARDO PALMA,1
2023,REGION LIMA,HUAROCHIRI,RICARDO PALMA,1
2023,REGION LIMA,HUAROCHIRI,SAN ANTONIO,4
2023,REGION LIMA,HUAROCHIRI,SAN MATEO,1
2023,REGION LIMA,HUAROCHIRI,SAN MATEO DE OTAO,1
2023,REGION LIMA,HUAROCHIRI,SANTA EULALIA,1
2023,REGION LIMA,HUAURA,HUACHO,12
2023,REGION LIMA,HUAURA,HUAURA,2
2023,REGION LIMA,HUAURA,SANTA MARIA,7
2023,REGION LIMA,HUAURA,SAYAN,2
2023,REGION LIMA,HUAURA,VEGUETA,3
2023,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,2
2023,SAN MARTIN,MARISCAL CACERES,JUANJUI,2
2023,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,1
2023,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,8
2023,SAN MARTIN,PICOTA,CASPISAPA,1
2023,SAN MARTIN,PICOTA,PICOTA,1
2023,SAN MARTIN,RIOJA,AWAJUN,1
2023,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,3
2023,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,1
2023,SAN MARTIN,RIOJA,RIOJA,1
2023,SAN MARTIN,RIOJA,RIOJA,2
2023,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,1
2023,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,2
2023,SAN MARTIN,SAN MARTIN,MORALES,1
2023,SAN MARTIN,SAN MARTIN,TARAPOTO,7
2023,SAN MARTIN,TOCACHE,TOCACHE,2
2023,SAN MARTIN,TOCACHE,UCHIZA,1
2023,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,6
2023,TACNA,TACNA,POCOLLAY,1
2023,TACNA,TACNA,TACNA,13
2023,TACNA,TACNA,TACNA,1
2023,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,3
2023,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,3
2023,TUMBES,TUMBES,LA CRUZ,3
2023,TUMBES,TUMBES,TUMBES,9
2023,TUMBES,ZARUMILLA,AGUAS VERDES,1
2023,TUMBES,ZARUMILLA,ZARUMILLA,10
2023,TUMBES,ZARUMILLA,ZARUMILLA,1
2023,UCAYALI,CORONEL PORTILLO,CALLERIA,10
2023,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,1
2023,UCAYALI,CORONEL PORTILLO,MANANTAY,4
2023,UCAYALI,CORONEL PORTILLO,YARINACOCHA,6
2023,UCAYALI,CORONEL PORTILLO,YARINACOCHA,1
2023,UCAYALI,PADRE ABAD,IRAZOLA,1
2023,UCAYALI,PADRE ABAD,PADRE ABAD,1
2023,UCAYALI,PADRE ABAD,PADRE ABAD,1
2023,AMAZONAS,BAGUA,BAGUA,1
2023,AMAZONAS,BAGUA,EL PARCO,1
2023,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,6
2023,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,1
2023,AMAZONAS,LUYA,CONILA,1
2023,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1
2023,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,2
2023,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1
2023,AMAZONAS,UTCUBAMBA,LONYA GRANDE,1
2023,ANCASH,BOLOGNESI,CHIQUIAN,2
2023,ANCASH,CARHUAZ,CARHUAZ,2
2023,ANCASH,CASMA,CASMA,1
2023,ANCASH,CASMA,CASMA,4
2023,ANCASH,CASMA,CASMA,1
2023,ANCASH,CASMA,YAUTAN,1
2023,ANCASH,HUARAZ,HUARAZ,2
2023,ANCASH,HUARI,SAN MARCOS,1
2023,ANCASH,HUARMEY,HUARMEY,1
2023,ANCASH,HUARMEY,HUARMEY,1
2023,ANCASH,HUAYLAS,CARAZ,5
2023,ANCASH,PALLASCA,PALLASCA,1
2023,ANCASH,RECUAY,CATAC,1
2023,ANCASH,SANTA,CHIMBOTE,14
2023,ANCASH,SANTA,NUEVO CHIMBOTE,1
2023,ANCASH,SANTA,NUEVO CHIMBOTE,2
2023,ANCASH,SANTA,SANTA,3
2023,APURIMAC,ABANCAY,ABANCAY,1
2023,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,3
2023,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,1
2023,APURIMAC,CHINCHEROS,ANCO_HUALLO,1
2023,AREQUIPA,AREQUIPA,AREQUIPA,5
2023,AREQUIPA,AREQUIPA,CAYMA,3
2023,AREQUIPA,AREQUIPA,CERRO COLORADO,6
2023,AREQUIPA,AREQUIPA,JACOBO HUNTER,2
2023,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,3
2023,AREQUIPA,AREQUIPA,LA JOYA,1
2023,AREQUIPA,AREQUIPA,MARIANO MELGAR,2
2023,AREQUIPA,AREQUIPA,MIRAFLORES,2
2023,AREQUIPA,AREQUIPA,PAUCARPATA,3
2023,AREQUIPA,AREQUIPA,SACHACA,3
2023,AREQUIPA,AREQUIPA,SOCABAYA,2
2023,AREQUIPA,AREQUIPA,SOCABAYA,1
2023,AREQUIPA,AREQUIPA,TIABAYA,1
2023,AREQUIPA,CAMANA,CAMANA,4
2023,AREQUIPA,CAMANA,SAMUEL PASTOR,1
2023,AREQUIPA,CAYLLOMA,MAJES,1
2023,AREQUIPA,ISLAY,COCACHACRA,1
2023,AYACUCHO,HUAMANGA,AYACUCHO,1
2023,AYACUCHO,HUAMANGA,AYACUCHO,9
2023,AYACUCHO,HUAMANGA,AYACUCHO,1
2023,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,1
2023,AYACUCHO,HUANTA,HUANTA,1
2023,AYACUCHO,LA MAR,AYNA,1
2023,AYACUCHO,LA MAR,PALMAPAMPA,1
2023,AYACUCHO,LA MAR,SAN MIGUEL,1
2023,CAJAMARCA,CAJABAMBA,CAJABAMBA,4
2023,CAJAMARCA,CELENDIN,CELENDIN,1
2023,CAJAMARCA,CHOTA,CHOTA,2
2023,CAJAMARCA,CONTUMAZA,YONAN,4
2023,CAJAMARCA,CUTERVO,CUTERVO,4
2023,CAJAMARCA,CUTERVO,SOCOTA,3
2023,CAJAMARCA,HUALGAYOC,HUALGAYOC,1
2023,CAJAMARCA,JAEN,JAEN,3
2023,CAJAMARCA,SAN MIGUEL,EL PRADO,1
2023,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,1
2023,CUSCO,ANTA,ANTA,1
2023,CUSCO,CANCHIS,SICUANI,1
2023,CUSCO,CUSCO,CUSCO,1
2023,CUSCO,CUSCO,SAN SEBASTIAN,1
2023,CUSCO,CUSCO,SAN SEBASTIAN,1
2023,CUSCO,CUSCO,SANTIAGO,2
2023,CUSCO,CUSCO,WANCHAQ,1
2023,CUSCO,ESPINAR,ESPINAR,1
2023,CUSCO,LA CONVENCION,KIMBIRI,1
2023,CUSCO,LA CONVENCION,PICHARI,1
2023,CUSCO,LA CONVENCION,SANTA ANA,1
2023,CUSCO,URUBAMBA,HUAYLLABAMBA,2
2023,CUSCO,URUBAMBA,URUBAMBA,1
2023,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1
2023,HUANCAVELICA,TAYACAJA,PAMPAS,1
2023,HUANUCO,AMBO,AMBO,1
2023,HUANUCO,AMBO,AMBO,1
2023,HUANUCO,HUAMALIES,LLATA,1
2023,HUANUCO,HUANUCO,AMARILIS,4
2023,HUANUCO,HUANUCO,HUANUCO,5
2023,HUANUCO,HUANUCO,PILLCO MARCA,1
2023,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,1
2023,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,1
2023,HUANUCO,LEONCIO PRADO,LUYANDO,1
2023,HUANUCO,LEONCIO PRADO,RUPA-RUPA,11
2023,HUANUCO,PUERTO INCA,CODO DEL POZUZO,4
2023,HUANUCO,PUERTO INCA,PUERTO INCA,1
2023,ICA,CHINCHA,CHINCHA ALTA,2
2023,ICA,CHINCHA,GROCIO PRADO,2
2023,ICA,CHINCHA,GROCIO PRADO,2
2023,ICA,CHINCHA,PUEBLO NUEVO,3
2023,ICA,CHINCHA,SUNAMPE,5
2023,ICA,ICA,ICA,9
2023,ICA,ICA,LA TINGUIÑA,2
2023,ICA,ICA,OCUCAJE,1
2023,ICA,ICA,PARCONA,1
2023,ICA,ICA,SALAS,2
2023,ICA,ICA,SANTIAGO,3
2023,ICA,ICA,SANTIAGO,1
2023,ICA,NAZCA,MARCONA,2
2023,ICA,NAZCA,NAZCA,2
2023,ICA,NAZCA,VISTA ALEGRE,1
2023,ICA,PALPA,PALPA,1
2023,ICA,PISCO,PARACAS,1
2023,ICA,PISCO,PISCO,1
2023,ICA,PISCO,PISCO,5
2023,ICA,PISCO,SAN ANDRES,3
2023,ICA,PISCO,SAN ANDRES,1
2023,ICA,PISCO,SAN CLEMENTE,1
2023,ICA,PISCO,TUPAC AMARU INCA,1
2023,JUNIN,CHANCHAMAYO,CHANCHAMAYO,1
2023,JUNIN,CHANCHAMAYO,PICHANAQUI,1
2023,JUNIN,CHUPACA,CHUPACA,1
2023,JUNIN,CONCEPCION,CONCEPCION,1
2023,JUNIN,CONCEPCION,MATAHUASI,2
2023,JUNIN,HUANCAYO,CHILCA,2
2023,JUNIN,HUANCAYO,EL TAMBO,9
2023,JUNIN,HUANCAYO,EL TAMBO,5
2023,JUNIN,HUANCAYO,HUANCAYO,14
2023,JUNIN,HUANCAYO,HUANCAYO,1
2023,JUNIN,HUANCAYO,SICAYA,1
2023,JUNIN,SATIPO,PANGOA,1
2023,JUNIN,TARMA,TARMA,1
2023,LA LIBERTAD,ASCOPE,ASCOPE,1
2023,LA LIBERTAD,ASCOPE,CASA GRANDE,2
2023,LA LIBERTAD,ASCOPE,CHICAMA,4
2023,LA LIBERTAD,ASCOPE,PAIJAN,7
2023,LA LIBERTAD,ASCOPE,PAIJAN,1
2023,LA LIBERTAD,ASCOPE,RAZURI,1
2023,LA LIBERTAD,ASCOPE,RAZURI,1
2023,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,4
2023,LA LIBERTAD,CHEPEN,CHEPEN,10
2023,LA LIBERTAD,CHEPEN,CHEPEN,2
2023,LA LIBERTAD,CHEPEN,PACANGA,2
2023,LA LIBERTAD,GRAN CHIMU,CASCAS,2
2023,LA LIBERTAD,OTUZCO,OTUZCO,1
2023,LA LIBERTAD,PACASMAYO,GUADALUPE,8
2023,LA LIBERTAD,PACASMAYO,GUADALUPE,4
2023,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,1
2023,LA LIBERTAD,PACASMAYO,PACASMAYO,6
2023,LA LIBERTAD,PACASMAYO,PACASMAYO,1
2023,LA LIBERTAD,PACASMAYO,SAN JOSE,1
2023,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,2
2023,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,1
2023,LA LIBERTAD,TRUJILLO,EL PORVENIR,40
2023,LA LIBERTAD,TRUJILLO,EL PORVENIR,2
2023,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,12
2023,LA LIBERTAD,TRUJILLO,HUANCHACO,5
2023,LA LIBERTAD,TRUJILLO,LA ESPERANZA,1
2023,LA LIBERTAD,TRUJILLO,LA ESPERANZA,26
2023,LA LIBERTAD,TRUJILLO,LA ESPERANZA,3
2023,LA LIBERTAD,TRUJILLO,LAREDO,7
2023,LA LIBERTAD,TRUJILLO,MOCHE,5
2023,LA LIBERTAD,TRUJILLO,MOCHE,1
2023,LA LIBERTAD,TRUJILLO,SALAVERRY,4
2023,LA LIBERTAD,TRUJILLO,TRUJILLO,46
2023,LA LIBERTAD,TRUJILLO,TRUJILLO,1
2023,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,4
2023,LA LIBERTAD,VIRU,CHAO,2
2023,LA LIBERTAD,VIRU,VIRU,13
2023,LA LIBERTAD,VIRU,VIRU,1
2023,LAMBAYEQUE,CHICLAYO,CHICLAYO,26
2023,LAMBAYEQUE,CHICLAYO,CHICLAYO,1
2023,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,1
2023,LAMBAYEQUE,CHICLAYO,ETEN,1
2023,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,7
2023,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,1
2023,LAMBAYEQUE,CHICLAYO,LA VICTORIA,3
2023,LAMBAYEQUE,CHICLAYO,OYOTUN,1
2023,LAMBAYEQUE,CHICLAYO,PIMENTEL,2
2023,LAMBAYEQUE,CHICLAYO,PIMENTEL,1
2023,LAMBAYEQUE,CHICLAYO,POMALCA,2
2023,LAMBAYEQUE,CHICLAYO,PUCALA,1
2023,LAMBAYEQUE,CHICLAYO,SANTA ROSA,2
2023,LAMBAYEQUE,CHICLAYO,TUMAN,3
2023,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,1
2023,LAMBAYEQUE,FERREÑAFE,PITIPO,1
2023,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,1
2023,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1
2023,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,1
2023,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,3
2023,LAMBAYEQUE,LAMBAYEQUE,TUCUME,1
2023,LIMA METROPOLITANA,LIMA,ANCON,3
2023,LIMA METROPOLITANA,LIMA,ATE,25
2023,LIMA METROPOLITANA,LIMA,ATE,1
2023,LIMA METROPOLITANA,LIMA,BARRANCO,3
2023,LIMA METROPOLITANA,LIMA,BREÑA,8
2023,LIMA METROPOLITANA,LIMA,CARABAYLLO,28
2023,LIMA METROPOLITANA,LIMA,CARABAYLLO,5
2023,LIMA METROPOLITANA,LIMA,CHACLACAYO,5
2023,LIMA METROPOLITANA,LIMA,CHACLACAYO,1
2023,LIMA METROPOLITANA,LIMA,CHORRILLOS,24
2023,LIMA METROPOLITANA,LIMA,CHORRILLOS,2
2023,LIMA METROPOLITANA,LIMA,CIENEGUILLA,5
2023,LIMA METROPOLITANA,LIMA,CIENEGUILLA,1
2023,LIMA METROPOLITANA,LIMA,COMAS,42
2023,LIMA METROPOLITANA,LIMA,COMAS,2
2023,LIMA METROPOLITANA,LIMA,EL AGUSTINO,7
2023,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,19
2023,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,4
2023,LIMA METROPOLITANA,LIMA,JESUS MARIA,4
2023,LIMA METROPOLITANA,LIMA,LA MOLINA,2
2023,LIMA METROPOLITANA,LIMA,LA MOLINA,8
2023,LIMA METROPOLITANA,LIMA,LA VICTORIA,14
2023,LIMA METROPOLITANA,LIMA,LA VICTORIA,4
2023,LIMA METROPOLITANA,LIMA,LIMA,1
2023,LIMA METROPOLITANA,LIMA,LIMA,68
2023,LIMA METROPOLITANA,LIMA,LIMA,3
2023,LIMA METROPOLITANA,LIMA,LINCE,5
2023,LIMA METROPOLITANA,LIMA,LOS OLIVOS,41
2023,LIMA METROPOLITANA,LIMA,LOS OLIVOS,5
2023,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,19
2023,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,5
2023,LIMA METROPOLITANA,LIMA,LURIN,1
2023,LIMA METROPOLITANA,LIMA,LURIN,15
2023,LIMA METROPOLITANA,LIMA,LURIN,1
2023,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,5
2023,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,1
2023,LIMA METROPOLITANA,LIMA,MIRAFLORES,1
2023,LIMA METROPOLITANA,LIMA,MIRAFLORES,4
2023,LIMA METROPOLITANA,LIMA,PACHACAMAC,6
2023,LIMA METROPOLITANA,LIMA,PACHACAMAC,2
2023,LIMA METROPOLITANA,LIMA,PUCUSANA,4
2023,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,1
2023,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,1
2023,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,16
2023,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,1
2023,LIMA METROPOLITANA,LIMA,RIMAC,21
2023,LIMA METROPOLITANA,LIMA,RIMAC,3
2023,LIMA METROPOLITANA,LIMA,SAN BORJA,11
2023,LIMA METROPOLITANA,LIMA,SAN BORJA,1
2023,LIMA METROPOLITANA,LIMA,SAN ISIDRO,7
2023,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,82
2023,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,12
2023,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,21
2023,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,7
2023,LIMA METROPOLITANA,LIMA,SAN LUIS,5
2023,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,39
2023,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,10
2023,LIMA METROPOLITANA,LIMA,SAN MIGUEL,7
2023,LIMA METROPOLITANA,LIMA,SAN MIGUEL,1
2023,LIMA METROPOLITANA,LIMA,SANTA ANITA,12
2023,LIMA METROPOLITANA,LIMA,SANTA ROSA,1
2023,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,1
2023,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,25
