anio,mes,fecha_descarga,distrito_fiscal,ubicacion_especialidad,cargo,condicion,sexo,total,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
2022,12,05/01/2023,CUSCO,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,14,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,3,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,2,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,2,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,6,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,18,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,13,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL SUPERIOR,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PENAL,FISCAL SUPERIOR,TITULAR,MASCULINO,3,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,PREVENCION DEL DELITO,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,TRAFICO ILICITO DE DROGAS,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,TURISMO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,TURISMO,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,39,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,4,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,2,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,2,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,2,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,4,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,6,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,5,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,CUSCO,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,2,080108,CUSCO,CUSCO,WANCHAQ,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,AUTORIDAD NACIONAL DE CONTROL,FISCAL SUPERIOR,TITULAR,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,CORRUPCION DE FUNCIONARIOS,FISCAL SUPERIOR,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,CRIMEN ORGANIZADO,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,DERECHOS HUMANOS - INTERCULTURALIDAD - TERRORISMO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,DERECHOS HUMANOS - INTERCULTURALIDAD - TERRORISMO,FISCAL PROVINCIAL,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,FAMILIA,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,FAMILIA,FISCAL SUPERIOR,TITULAR,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,MATERIA AMBIENTAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,MIXTA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,MIXTA,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,MIXTA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,MIXTA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,12,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,15,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,4,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL PROVINCIAL,TITULAR,MASCULINO,6,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PENAL,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,POOL / EQUIPO DE APOYO FISCAL (SIN ESPECIALIDAD),FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,3,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PREVENCION DEL DELITO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,PREVENCION DEL DELITO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANCAVELICA,VIOLENCIA CONTRA LA MUJER E INTEGRANTES DEL GRUPO FAMILIAR,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,15/06/2023
2022,12,05/01/2023,HUANUCO,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,AUTORIDAD NACIONAL DE CONTROL,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,AUTORIDAD NACIONAL DE CONTROL,FISCAL SUPERIOR,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,4,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,3,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL PROVINCIAL,TITULAR,MASCULINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CORRUPCION DE FUNCIONARIOS,FISCAL SUPERIOR,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CRIMEN ORGANIZADO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,CRIMEN ORGANIZADO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,DELITOS DE TRATA DE PERSONAS,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,DELITOS DE TRATA DE PERSONAS,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,DERECHOS HUMANOS - INTERCULTURALIDAD - TERRORISMO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,DERECHOS HUMANOS - INTERCULTURALIDAD - TERRORISMO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,DERECHOS HUMANOS - INTERCULTURALIDAD - TERRORISMO,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,DERECHOS HUMANOS - INTERCULTURALIDAD - TERRORISMO,FISCAL PROVINCIAL,TITULAR,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,EXTINCION DE DOMINIO,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,EXTINCION DE DOMINIO,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,9,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,3,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,4,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL PROVINCIAL,TITULAR,FEMENINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL PROVINCIAL,TITULAR,MASCULINO,4,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,FAMILIA,FISCAL SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MATERIA AMBIENTAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MATERIA AMBIENTAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MATERIA AMBIENTAL,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MIXTA,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MIXTA,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,2,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MIXTA,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MIXTA,FISCAL PROVINCIAL,PROVISIONAL (Titular Promovido),MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,MIXTA,FISCAL SUPERIOR,TITULAR,MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,FEMENINO,31,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,PENAL,FISCAL ADJUNTO PROVINCIAL,PROVISIONAL,MASCULINO,30,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,FEMENINO,18,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,PENAL,FISCAL ADJUNTO PROVINCIAL,TITULAR,MASCULINO,27,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,PENAL,FISCAL ADJUNTO SUPERIOR,PROVISIONAL (Titular Promovido),MASCULINO,1,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,FEMENINO,3,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,PENAL,FISCAL ADJUNTO SUPERIOR,TITULAR,MASCULINO,4,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,PENAL,FISCAL PROVINCIAL,PROVISIONAL,FEMENINO,5,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
2022,12,05/01/2023,HUANUCO,PENAL,FISCAL PROVINCIAL,PROVISIONAL,MASCULINO,10,100101,HUANUCO,HUANUCO,HUANUCO,15/06/2023
